Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_0_3,Black_0_3,White_Density_0_3,Black_Density_0_3,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_1_3,Black_1_3,White_Density_1_3,Black_Density_1_3,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,White_2_3,Black_2_3,White_Density_2_3,Black_Density_2_3,White_3_0,Black_3_0,White_Density_3_0,Black_Density_3_0,White_3_1,Black_3_1,White_Density_3_1,Black_Density_3_1,White_3_2,Black_3_2,White_Density_3_2,Black_Density_3_2,White_3_3,Black_3_3,White_Density_3_3,Black_Density_3_3,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
little_char_822_u.png,u,u,26,16,0.62,0.38,42,0,1.00,0.00,42,0,1.00,0.00,42,0,1.00,0.00,22,20,0.52,0.48,42,0,1.00,0.00,42,0,1.00,0.00,20,22,0.48,0.52,23,19,0.55,0.45,41,1,0.98,0.02,42,0,1.00,0.00,15,27,0.36,0.64,37,5,0.88,0.12,17,25,0.40,0.60,21,21,0.50,0.50,25,17,0.60,0.40,499,173,0.64,0.22
little_char_920_e.png,e,,225,9,0.96,0.04,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,226,8,0.97,0.03,167,67,0.71,0.29,234,0,1.00,0.00,234,0,1.00,0.00,188,46,0.80,0.20,150,84,0.64,0.36,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,199,35,0.85,0.15,229,5,0.98,0.02,232,2,0.99,0.01,3488,256,0.93,0.07
little_char_163_e.png,e,a,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,215,19,0.92,0.08,180,54,0.77,0.23,234,0,1.00,0.00,234,0,1.00,0.00,165,69,0.71,0.29,137,97,0.59,0.41,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,3503,241,0.92,0.06
little_char_64_h.png,h,h,23,19,0.55,0.45,34,8,0.81,0.19,42,0,1.00,0.00,42,0,1.00,0.00,26,16,0.62,0.38,31,11,0.74,0.26,30,12,0.71,0.29,38,4,0.90,0.10,19,23,0.45,0.55,14,28,0.33,0.67,29,13,0.69,0.31,14,28,0.33,0.67,17,25,0.40,0.60,41,1,0.98,0.02,42,0,1.00,0.00,14,28,0.33,0.67,456,216,0.58,0.28
little_char_1_n.png,n,,24,1,0.96,0.04,9,16,0.36,0.64,8,17,0.32,0.68,21,4,0.84,0.16,17,8,0.68,0.32,12,13,0.48,0.52,18,7,0.72,0.28,9,16,0.36,0.64,8,17,0.32,0.68,22,3,0.88,0.12,25,0,1.00,0.00,6,19,0.24,0.76,12,13,0.48,0.52,25,0,1.00,0.00,25,0,1.00,0.00,16,9,0.64,0.36,257,143,0.58,0.33
little_char_1200_n.png,n,,36,0,1.00,0.00,32,4,0.89,0.11,15,21,0.42,0.58,18,18,0.50,0.50,29,7,0.81,0.19,9,27,0.25,0.75,32,4,0.89,0.11,10,26,0.28,0.72,12,24,0.33,0.67,32,4,0.89,0.11,36,0,1.00,0.00,13,23,0.36,0.64,18,18,0.50,0.50,36,0,1.00,0.00,36,0,1.00,0.00,21,15,0.58,0.42,385,191,0.59,0.29
little_char_1311_c.png,c,,233,1,1.00,0.00,232,2,0.99,0.01,225,9,0.96,0.04,234,0,1.00,0.00,225,9,0.96,0.04,165,69,0.71,0.29,226,8,0.97,0.03,234,0,1.00,0.00,232,2,0.99,0.01,175,59,0.75,0.25,220,14,0.94,0.06,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3571,173,0.94,0.05
little_char_630_t.png,t,,234,0,1.00,0.00,234,0,1.00,0.00,199,35,0.85,0.15,234,0,1.00,0.00,234,0,1.00,0.00,212,22,0.91,0.09,139,95,0.59,0.41,230,4,0.98,0.02,234,0,1.00,0.00,186,48,0.79,0.21,217,17,0.93,0.07,234,0,1.00,0.00,234,0,1.00,0.00,222,12,0.95,0.05,231,3,0.99,0.01,233,1,1.00,0.00,3507,237,0.90,0.06
little_char_393_z.png,z,,45,35,0.56,0.44,50,30,0.62,0.38,21,59,0.26,0.74,80,0,1.00,0.00,75,5,0.94,0.06,19,61,0.24,0.76,13,67,0.16,0.84,18,62,0.23,0.78,71,9,0.89,0.11,40,40,0.50,0.50,80,0,1.00,0.00,80,0,1.00,0.00,54,26,0.68,0.33,36,44,0.45,0.55,40,40,0.50,0.50,38,42,0.47,0.53,760,520,0.55,0.37
little_char_1114_u.png,u,,42,7,0.86,0.14,49,0,1.00,0.00,49,0,1.00,0.00,30,19,0.61,0.39,21,28,0.43,0.57,49,0,1.00,0.00,49,0,1.00,0.00,21,28,0.43,0.57,21,28,0.43,0.57,48,1,0.98,0.02,49,0,1.00,0.00,24,25,0.49,0.51,45,4,0.92,0.08,22,27,0.45,0.55,17,32,0.35,0.65,39,10,0.80,0.20,575,209,0.68,0.25
little_char_802_p.png,p,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,93,128,0.42,0.58,199,22,0.90,0.10,221,0,1.00,0.00,221,0,1.00,0.00,150,71,0.68,0.32,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,208,13,0.94,0.06,221,0,1.00,0.00,221,0,1.00,0.00,3302,234,0.88,0.06
little_char_279_q.png,q,,29,3,0.91,0.09,16,16,0.50,0.50,15,17,0.47,0.53,9,23,0.28,0.72,21,11,0.66,0.34,10,22,0.31,0.69,17,15,0.53,0.47,2,30,0.06,0.94,32,0,1.00,0.00,32,0,1.00,0.00,10,22,0.31,0.69,11,21,0.34,0.66,32,0,1.00,0.00,32,0,1.00,0.00,1,31,0.03,0.97,25,7,0.78,0.22,294,218,0.46,0.34
little_char_426_h.png,h,h,30,18,0.62,0.38,47,1,0.98,0.02,48,0,1.00,0.00,48,0,1.00,0.00,23,25,0.48,0.52,40,8,0.83,0.17,27,21,0.56,0.44,36,12,0.75,0.25,16,32,0.33,0.67,27,21,0.56,0.44,46,2,0.96,0.04,14,34,0.29,0.71,34,14,0.71,0.29,48,0,1.00,0.00,48,0,1.00,0.00,21,27,0.44,0.56,553,215,0.68,0.26
little_char_1319_j.png,j,,24,0,1.00,0.00,24,0,1.00,0.00,4,20,0.17,0.83,17,7,0.71,0.29,24,0,1.00,0.00,24,0,1.00,0.00,11,13,0.46,0.54,12,12,0.50,0.50,24,0,1.00,0.00,24,0,1.00,0.00,20,4,0.83,0.17,4,20,0.17,0.83,17,7,0.71,0.29,9,15,0.38,0.62,13,11,0.54,0.46,4,20,0.17,0.83,255,129,0.50,0.25
little_char_1132_a.png,a,,55,1,0.98,0.02,36,20,0.64,0.36,28,28,0.50,0.50,45,11,0.80,0.20,34,22,0.61,0.39,53,3,0.95,0.05,55,1,0.98,0.02,23,33,0.41,0.59,33,23,0.59,0.41,56,0,1.00,0.00,51,5,0.91,0.09,20,36,0.36,0.64,44,12,0.79,0.21,35,21,0.62,0.38,30,26,0.54,0.46,17,39,0.30,0.70,615,281,0.57,0.26
little_char_316_z.png,z,,36,27,0.57,0.43,39,24,0.62,0.38,32,31,0.51,0.49,63,0,1.00,0.00,61,2,0.97,0.03,52,11,0.83,0.17,32,31,0.51,0.49,57,6,0.90,0.10,43,20,0.68,0.32,33,30,0.52,0.48,49,14,0.78,0.22,44,19,0.70,0.30,34,29,0.54,0.46,43,20,0.68,0.32,51,12,0.81,0.19,63,0,1.00,0.00,732,276,0.61,0.23
little_char_549_c.png,c,,223,11,0.95,0.05,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,221,13,0.94,0.06,214,20,0.91,0.09,221,13,0.94,0.06,234,0,1.00,0.00,221,13,0.94,0.06,156,78,0.67,0.33,174,60,0.74,0.26,234,0,1.00,0.00,228,6,0.97,0.03,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3530,214,0.91,0.06
little_char_1199_k.png,k,,49,7,0.88,0.12,41,15,0.73,0.27,56,0,1.00,0.00,56,0,1.00,0.00,29,27,0.52,0.48,55,1,0.98,0.02,51,5,0.91,0.09,56,0,1.00,0.00,27,29,0.48,0.52,20,36,0.36,0.64,39,17,0.70,0.30,56,0,1.00,0.00,39,17,0.70,0.30,15,41,0.27,0.73,27,29,0.48,0.52,35,21,0.62,0.38,651,245,0.64,0.24
little_char_178_q.png,q,i,30,18,0.62,0.38,25,23,0.52,0.48,24,24,0.50,0.50,21,27,0.44,0.56,39,9,0.81,0.19,25,23,0.52,0.48,23,25,0.48,0.52,25,23,0.52,0.48,48,0,1.00,0.00,48,0,1.00,0.00,17,31,0.35,0.65,48,0,1.00,0.00,48,0,1.00,0.00,40,8,0.83,0.17,21,27,0.44,0.56,48,0,1.00,0.00,530,238,0.63,0.28
little_char_1220_k.png,k,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,194,40,0.83,0.17,230,4,0.98,0.02,234,0,1.00,0.00,234,0,1.00,0.00,113,121,0.48,0.52,145,89,0.62,0.38,234,0,1.00,0.00,234,0,1.00,0.00,206,28,0.88,0.12,218,16,0.93,0.07,232,2,0.99,0.01,3444,300,0.90,0.08
little_char_849_h.png,h,h,54,0,1.00,0.00,28,26,0.52,0.48,51,3,0.94,0.06,54,0,1.00,0.00,50,4,0.93,0.07,29,25,0.54,0.46,50,4,0.93,0.07,42,12,0.78,0.22,33,21,0.61,0.39,27,27,0.50,0.50,31,23,0.57,0.43,13,41,0.24,0.76,18,36,0.33,0.67,41,13,0.76,0.24,54,0,1.00,0.00,28,26,0.52,0.48,603,261,0.61,0.26
little_char_1109_g.png,g,,25,15,0.62,0.38,19,21,0.47,0.53,16,24,0.40,0.60,32,8,0.80,0.20,30,10,0.75,0.25,19,21,0.47,0.53,23,17,0.57,0.42,8,32,0.20,0.80,40,0,1.00,0.00,40,0,1.00,0.00,40,0,1.00,0.00,9,31,0.23,0.78,29,11,0.72,0.28,23,17,0.57,0.42,22,18,0.55,0.45,15,25,0.38,0.62,390,250,0.53,0.34
little_char_59_h.png,h,h,48,0,1.00,0.00,27,21,0.56,0.44,48,0,1.00,0.00,48,0,1.00,0.00,36,12,0.75,0.25,33,15,0.69,0.31,30,18,0.62,0.38,29,19,0.60,0.40,24,24,0.50,0.50,20,28,0.42,0.58,43,5,0.90,0.10,16,32,0.33,0.67,20,28,0.42,0.58,48,0,1.00,0.00,44,4,0.92,0.08,19,29,0.40,0.60,533,235,0.63,0.28
little_char_513_d.png,d,,217,4,0.98,0.02,207,14,0.94,0.06,204,17,0.92,0.08,204,17,0.92,0.08,221,0,1.00,0.00,221,0,1.00,0.00,196,25,0.89,0.11,221,0,1.00,0.00,221,0,1.00,0.00,162,59,0.73,0.27,155,66,0.70,0.30,221,0,1.00,0.00,221,0,1.00,0.00,170,51,0.77,0.23,189,32,0.86,0.14,221,0,1.00,0.00,3251,285,0.85,0.07
little_char_856_x.png,x,x,27,8,0.77,0.23,34,1,0.97,0.03,24,11,0.69,0.31,9,26,0.26,0.74,30,5,0.86,0.14,10,25,0.29,0.71,9,26,0.26,0.74,27,8,0.77,0.23,33,2,0.94,0.06,9,26,0.26,0.74,10,25,0.29,0.71,25,10,0.71,0.29,22,13,0.63,0.37,26,9,0.74,0.26,35,0,1.00,0.00,23,12,0.66,0.34,353,207,0.51,0.30
little_char_1064_y.png,y,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,181,53,0.77,0.23,182,52,0.78,0.22,229,5,0.98,0.02,234,0,1.00,0.00,153,81,0.65,0.35,165,69,0.71,0.29,228,6,0.97,0.03,234,0,1.00,0.00,192,42,0.82,0.18,176,58,0.75,0.25,222,12,0.95,0.05,3366,378,0.85,0.10
little_char_472_w.png,w,l,34,16,0.68,0.32,44,6,0.88,0.12,44,6,0.88,0.12,37,13,0.74,0.26,28,22,0.56,0.44,44,6,0.88,0.12,33,17,0.66,0.34,30,20,0.60,0.40,31,19,0.62,0.38,40,10,0.80,0.20,17,33,0.34,0.66,31,19,0.62,0.38,30,20,0.60,0.40,12,38,0.24,0.76,28,22,0.56,0.44,16,34,0.32,0.68,499,301,0.53,0.32
little_char_93_t.png,t,,49,0,1.00,0.00,49,0,1.00,0.00,30,19,0.61,0.39,49,0,1.00,0.00,49,0,1.00,0.00,48,1,0.98,0.02,37,12,0.76,0.24,49,0,1.00,0.00,34,15,0.69,0.31,18,31,0.37,0.63,22,27,0.45,0.55,20,29,0.41,0.59,49,0,1.00,0.00,22,27,0.45,0.55,49,0,1.00,0.00,49,0,1.00,0.00,623,161,0.65,0.17
little_char_1269_f.png,f,c,70,0,1.00,0.00,46,24,0.66,0.34,50,20,0.71,0.29,49,21,0.70,0.30,63,7,0.90,0.10,42,28,0.60,0.40,70,0,1.00,0.00,68,2,0.97,0.03,45,25,0.64,0.36,31,39,0.44,0.56,53,17,0.76,0.24,68,2,0.97,0.03,70,0,1.00,0.00,33,37,0.47,0.53,65,5,0.93,0.07,70,0,1.00,0.00,893,227,0.72,0.18
little_char_657_d.png,d,,220,1,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,194,27,0.88,0.12,221,0,1.00,0.00,221,0,1.00,0.00,178,43,0.81,0.19,145,76,0.66,0.34,221,0,1.00,0.00,221,0,1.00,0.00,164,57,0.74,0.26,178,43,0.81,0.19,221,0,1.00,0.00,3289,247,0.87,0.07
little_char_612_d.png,d,a,42,0,1.00,0.00,42,0,1.00,0.00,42,0,1.00,0.00,25,17,0.60,0.40,42,0,1.00,0.00,42,0,1.00,0.00,42,0,1.00,0.00,15,27,0.36,0.64,30,12,0.71,0.29,22,20,0.52,0.48,16,26,0.38,0.62,8,34,0.19,0.81,24,18,0.57,0.43,20,22,0.48,0.52,24,18,0.57,0.43,14,28,0.33,0.67,450,222,0.56,0.27
little_char_1118_x.png,x,,30,18,0.62,0.38,48,0,1.00,0.00,47,1,0.98,0.02,45,3,0.94,0.06,33,15,0.69,0.31,33,15,0.69,0.31,23,25,0.48,0.52,33,15,0.69,0.31,48,0,1.00,0.00,13,35,0.27,0.73,19,29,0.40,0.60,47,1,0.98,0.02,40,8,0.83,0.17,29,19,0.60,0.40,36,12,0.75,0.25,38,10,0.79,0.21,562,206,0.69,0.25
little_char_314_o.png,o,,34,8,0.81,0.19,20,22,0.48,0.52,20,22,0.48,0.52,41,1,0.98,0.02,22,20,0.52,0.48,40,2,0.95,0.05,36,6,0.86,0.14,19,23,0.45,0.55,18,24,0.43,0.57,32,10,0.76,0.24,42,0,1.00,0.00,16,26,0.38,0.62,41,1,0.98,0.02,19,23,0.45,0.55,14,28,0.33,0.67,18,24,0.43,0.57,432,240,0.58,0.32
little_char_1204_j.png,j,,30,0,1.00,0.00,30,0,1.00,0.00,18,12,0.60,0.40,30,0,1.00,0.00,30,0,1.00,0.00,30,0,1.00,0.00,9,21,0.30,0.70,28,2,0.93,0.07,28,2,0.93,0.07,30,0,1.00,0.00,24,6,0.80,0.20,15,15,0.50,0.50,18,12,0.60,0.40,8,22,0.27,0.73,10,20,0.33,0.67,10,20,0.33,0.67,348,132,0.64,0.24
little_char_138_r.png,r,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,199,22,0.90,0.10,167,54,0.76,0.24,221,0,1.00,0.00,221,0,1.00,0.00,166,55,0.75,0.25,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,197,24,0.89,0.11,221,0,1.00,0.00,221,0,1.00,0.00,3381,155,0.88,0.04
little_char_988_j.png,j,,221,0,1.00,0.00,216,5,0.98,0.02,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,189,32,0.86,0.14,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,168,53,0.76,0.24,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,137,84,0.62,0.38,221,0,1.00,0.00,221,0,1.00,0.00,3362,174,0.86,0.04
little_char_509_w.png,w,d,34,16,0.68,0.32,39,11,0.78,0.22,46,4,0.92,0.08,48,2,0.96,0.04,24,26,0.48,0.52,35,15,0.70,0.30,40,10,0.80,0.20,30,20,0.60,0.40,26,24,0.52,0.48,16,34,0.32,0.68,24,26,0.48,0.52,29,21,0.58,0.42,48,2,0.96,0.04,34,16,0.68,0.32,19,31,0.38,0.62,8,42,0.16,0.84,500,300,0.54,0.32
little_char_247_c.png,c,,40,5,0.89,0.11,16,29,0.36,0.64,33,12,0.73,0.27,45,0,1.00,0.00,25,20,0.56,0.44,43,2,0.96,0.04,32,13,0.71,0.29,45,0,1.00,0.00,25,20,0.56,0.44,45,0,1.00,0.00,45,0,1.00,0.00,45,0,1.00,0.00,28,17,0.62,0.38,18,27,0.40,0.60,18,27,0.40,0.60,23,22,0.51,0.49,526,194,0.66,0.24
little_char_160_w.png,w,,36,24,0.60,0.40,59,1,0.98,0.02,59,1,0.98,0.02,47,13,0.78,0.22,26,34,0.43,0.57,48,12,0.80,0.20,45,15,0.75,0.25,41,19,0.68,0.32,25,35,0.42,0.58,35,25,0.58,0.42,27,33,0.45,0.55,36,24,0.60,0.40,51,9,0.85,0.15,28,32,0.47,0.53,32,28,0.53,0.47,28,32,0.47,0.53,623,337,0.65,0.35
little_char_966_w.png,w,w,230,4,0.98,0.02,232,2,0.99,0.01,231,3,0.99,0.01,229,5,0.98,0.02,213,21,0.91,0.09,225,9,0.96,0.04,231,3,0.99,0.01,234,0,1.00,0.00,187,47,0.80,0.20,131,103,0.56,0.44,175,59,0.75,0.25,234,0,1.00,0.00,232,2,0.99,0.01,210,24,0.90,0.10,230,4,0.98,0.02,234,0,1.00,0.00,3458,286,0.87,0.07
little_char_1417_j.png,j,,36,0,1.00,0.00,36,0,1.00,0.00,33,3,0.92,0.08,24,12,0.67,0.33,36,0,1.00,0.00,36,0,1.00,0.00,36,0,1.00,0.00,14,22,0.39,0.61,27,9,0.75,0.25,36,0,1.00,0.00,36,0,1.00,0.00,13,23,0.36,0.64,21,15,0.58,0.42,11,25,0.31,0.69,18,18,0.50,0.50,12,24,0.33,0.67,425,151,0.65,0.23
little_char_542_x.png,x,a,49,0,1.00,0.00,49,0,1.00,0.00,42,7,0.86,0.14,24,25,0.49,0.51,46,3,0.94,0.06,26,23,0.53,0.47,21,28,0.43,0.57,47,2,0.96,0.04,45,4,0.92,0.08,10,39,0.20,0.80,47,2,0.96,0.04,49,0,1.00,0.00,18,31,0.37,0.63,38,11,0.78,0.22,25,24,0.51,0.49,49,0,1.00,0.00,585,199,0.67,0.23
little_char_1026_o.png,o,o,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,156,65,0.71,0.29,189,32,0.86,0.14,221,0,1.00,0.00,221,0,1.00,0.00,151,70,0.68,0.32,184,37,0.83,0.17,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,3332,204,0.89,0.05
little_char_1000_l.png,l,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,181,40,0.82,0.18,216,5,0.98,0.02,221,0,1.00,0.00,221,0,1.00,0.00,172,49,0.78,0.22,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,177,44,0.80,0.20,221,0,1.00,0.00,221,0,1.00,0.00,3398,138,0.88,0.04
little_char_302_q.png,q,a,234,0,1.00,0.00,183,51,0.78,0.22,215,19,0.92,0.08,234,0,1.00,0.00,234,0,1.00,0.00,155,79,0.66,0.34,174,60,0.74,0.26,234,0,1.00,0.00,234,0,1.00,0.00,196,38,0.84,0.16,212,22,0.91,0.09,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3475,269,0.91,0.07
little_char_776_c.png,c,a,42,0,1.00,0.00,32,10,0.76,0.24,19,23,0.45,0.55,18,24,0.43,0.57,32,10,0.76,0.24,21,21,0.50,0.50,42,0,1.00,0.00,42,0,1.00,0.00,20,22,0.48,0.52,42,0,1.00,0.00,42,0,1.00,0.00,42,0,1.00,0.00,22,20,0.52,0.48,23,19,0.55,0.45,21,21,0.50,0.50,20,22,0.48,0.52,480,192,0.62,0.25
little_char_1336_p.png,p,r,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,145,76,0.66,0.34,209,12,0.95,0.05,221,0,1.00,0.00,213,8,0.96,0.04,95,126,0.43,0.57,214,7,0.97,0.03,221,0,1.00,0.00,221,0,1.00,0.00,173,48,0.78,0.22,221,0,1.00,0.00,221,0,1.00,0.00,3259,277,0.87,0.07
little_char_999_b.png,b,,19,29,0.40,0.60,45,3,0.94,0.06,48,0,1.00,0.00,48,0,1.00,0.00,18,30,0.38,0.62,48,0,1.00,0.00,48,0,1.00,0.00,48,0,1.00,0.00,18,30,0.38,0.62,42,6,0.88,0.12,46,2,0.96,0.04,44,4,0.92,0.08,23,25,0.48,0.52,13,35,0.27,0.73,8,40,0.17,0.83,6,42,0.12,0.88,522,246,0.59,0.28
little_char_337_o.png,o,o,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,226,8,0.97,0.03,157,77,0.67,0.33,199,35,0.85,0.15,234,0,1.00,0.00,233,1,1.00,0.00,155,79,0.66,0.34,193,41,0.82,0.18,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3503,241,0.88,0.06
little_char_213_k.png,k,,34,22,0.61,0.39,56,0,1.00,0.00,56,0,1.00,0.00,56,0,1.00,0.00,25,31,0.45,0.55,46,10,0.82,0.18,47,9,0.84,0.16,56,0,1.00,0.00,14,42,0.25,0.75,11,45,0.20,0.80,46,10,0.82,0.18,56,0,1.00,0.00,32,24,0.57,0.43,19,37,0.34,0.66,32,24,0.57,0.43,27,29,0.48,0.52,613,283,0.62,0.29
little_char_245_a.png,a,,38,11,0.78,0.22,25,24,0.51,0.49,23,26,0.47,0.53,43,6,0.88,0.12,25,24,0.51,0.49,49,0,1.00,0.00,37,12,0.76,0.24,34,15,0.69,0.31,24,25,0.49,0.51,31,18,0.63,0.37,18,31,0.37,0.63,35,14,0.71,0.29,49,0,1.00,0.00,45,4,0.92,0.08,47,2,0.96,0.04,20,29,0.41,0.59,543,241,0.60,0.27
little_char_588_d.png,d,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,220,1,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,193,28,0.87,0.13,221,0,1.00,0.00,221,0,1.00,0.00,151,70,0.68,0.32,170,51,0.77,0.23,221,0,1.00,0.00,221,0,1.00,0.00,163,58,0.74,0.26,200,21,0.90,0.10,221,0,1.00,0.00,3307,229,0.86,0.06
little_char_888_x.png,x,,34,6,0.85,0.15,40,0,1.00,0.00,21,19,0.53,0.47,27,13,0.68,0.33,25,15,0.62,0.38,11,29,0.28,0.72,24,16,0.60,0.40,40,0,1.00,0.00,32,8,0.80,0.20,10,30,0.25,0.75,29,11,0.72,0.28,40,0,1.00,0.00,15,25,0.38,0.62,39,1,0.97,0.03,29,11,0.72,0.28,26,14,0.65,0.35,442,198,0.65,0.29
little_char_540_m.png,m,m,59,7,0.89,0.11,40,26,0.61,0.39,64,2,0.97,0.03,62,4,0.94,0.06,42,24,0.64,0.36,41,25,0.62,0.38,37,29,0.56,0.44,40,26,0.61,0.39,38,28,0.58,0.42,42,24,0.64,0.36,44,22,0.67,0.33,42,24,0.64,0.36,36,30,0.55,0.45,52,14,0.79,0.21,62,4,0.94,0.06,45,21,0.68,0.32,746,310,0.63,0.26
little_char_1072_p.png,p,p,35,1,0.97,0.03,17,19,0.47,0.53,18,18,0.50,0.50,11,25,0.31,0.69,22,14,0.61,0.39,2,34,0.06,0.94,19,17,0.53,0.47,22,14,0.61,0.39,18,18,0.50,0.50,15,21,0.42,0.58,36,0,1.00,0.00,36,0,1.00,0.00,23,13,0.64,0.36,22,14,0.61,0.39,36,0,1.00,0.00,36,0,1.00,0.00,368,208,0.57,0.32
little_char_127_b.png,b,,221,0,1.00,0.00,210,11,0.95,0.05,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,164,57,0.74,0.26,219,2,0.99,0.01,221,0,1.00,0.00,221,0,1.00,0.00,153,68,0.69,0.31,181,40,0.82,0.18,221,0,1.00,0.00,221,0,1.00,0.00,202,19,0.91,0.09,218,3,0.99,0.01,221,0,1.00,0.00,3336,200,0.90,0.05
little_char_1420_v.png,v,v,21,21,0.50,0.50,39,3,0.93,0.07,42,0,1.00,0.00,38,4,0.90,0.10,20,22,0.48,0.52,29,13,0.69,0.31,35,7,0.83,0.17,22,20,0.52,0.48,33,9,0.79,0.21,15,27,0.36,0.64,16,26,0.38,0.62,42,0,1.00,0.00,42,0,1.00,0.00,19,23,0.45,0.55,27,15,0.64,0.36,42,0,1.00,0.00,482,190,0.69,0.27
little_char_1386_n.png,n,,33,3,0.92,0.08,32,4,0.89,0.11,13,23,0.36,0.64,24,12,0.67,0.33,22,14,0.61,0.39,5,31,0.14,0.86,27,9,0.75,0.25,16,20,0.44,0.56,15,21,0.42,0.58,22,14,0.61,0.39,30,6,0.83,0.17,18,18,0.50,0.50,26,10,0.72,0.28,35,1,0.97,0.03,35,1,0.97,0.03,16,20,0.44,0.56,369,207,0.61,0.34
little_char_654_a.png,a,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,172,62,0.74,0.26,182,52,0.78,0.22,234,0,1.00,0.00,234,0,1.00,0.00,172,62,0.74,0.26,159,75,0.68,0.32,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3493,251,0.90,0.06
little_char_220_s.png,s,s,42,0,1.00,0.00,27,15,0.64,0.36,17,25,0.40,0.60,21,21,0.50,0.50,42,0,1.00,0.00,24,18,0.57,0.43,18,24,0.43,0.57,41,1,0.98,0.02,42,0,1.00,0.00,42,0,1.00,0.00,33,9,0.79,0.21,20,22,0.48,0.52,28,14,0.67,0.33,17,25,0.40,0.60,18,24,0.43,0.57,12,30,0.29,0.71,444,228,0.59,0.30
little_char_756_f.png,f,,77,0,1.00,0.00,58,19,0.75,0.25,47,30,0.61,0.39,47,30,0.61,0.39,77,0,1.00,0.00,42,35,0.55,0.45,69,8,0.90,0.10,55,22,0.71,0.29,59,18,0.77,0.23,29,48,0.38,0.62,55,22,0.71,0.29,75,2,0.97,0.03,77,0,1.00,0.00,63,14,0.82,0.18,62,15,0.81,0.19,77,0,1.00,0.00,969,263,0.77,0.21
