Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_0_3,Black_0_3,White_Density_0_3,Black_Density_0_3,White_0_4,Black_0_4,White_Density_0_4,Black_Density_0_4,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_1_3,Black_1_3,White_Density_1_3,Black_Density_1_3,White_1_4,Black_1_4,White_Density_1_4,Black_Density_1_4,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,White_2_3,Black_2_3,White_Density_2_3,Black_Density_2_3,White_2_4,Black_2_4,White_Density_2_4,Black_Density_2_4,White_3_0,Black_3_0,White_Density_3_0,Black_Density_3_0,White_3_1,Black_3_1,White_Density_3_1,Black_Density_3_1,White_3_2,Black_3_2,White_Density_3_2,Black_Density_3_2,White_3_3,Black_3_3,White_Density_3_3,Black_Density_3_3,White_3_4,Black_3_4,White_Density_3_4,Black_Density_3_4,White_4_0,Black_4_0,White_Density_4_0,Black_Density_4_0,White_4_1,Black_4_1,White_Density_4_1,Black_Density_4_1,White_4_2,Black_4_2,White_Density_4_2,Black_Density_4_2,White_4_3,Black_4_3,White_Density_4_3,Black_Density_4_3,White_4_4,Black_4_4,White_Density_4_4,Black_Density_4_4,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density,Letter_From_Random_Forest
big_char_103_X.png,X,X,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,101,39,0.72,0.28,104,36,0.74,0.26,98,42,0.7,0.3,140,0,1.0,0.0,140,0,1.0,0.0,120,20,0.86,0.14,70,70,0.5,0.5,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,110,30,0.79,0.21,89,51,0.64,0.36,137,3,0.98,0.02,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,137,3,0.98,0.02,126,14,0.9,0.1,140,0,1.0,0.0,3192,308,0.84,0.08,X
big_char_1098_G.png,G,G,41,1,0.98,0.02,21,21,0.5,0.5,12,30,0.29,0.71,25,17,0.6,0.4,42,0,1.0,0.0,16,26,0.38,0.62,34,8,0.81,0.19,41,1,0.98,0.02,36,6,0.86,0.14,42,0,1.0,0.0,16,26,0.38,0.62,40,2,0.95,0.05,40,2,0.95,0.05,16,26,0.38,0.62,16,26,0.38,0.62,35,7,0.83,0.17,19,23,0.45,0.55,23,19,0.55,0.45,23,19,0.55,0.45,10,32,0.24,0.76,42,0,1.0,0.0,42,0,1.0,0.0,41,1,0.98,0.02,41,1,0.98,0.02,14,28,0.33,0.67,728,322,0.65,0.29,G
big_char_584_S.png,S,E,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,132,8,0.94,0.06,87,53,0.62,0.38,116,24,0.83,0.17,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,93,47,0.66,0.34,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,106,34,0.76,0.24,93,47,0.66,0.34,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,126,14,0.9,0.1,126,14,0.9,0.1,140,0,1.0,0.0,140,0,1.0,0.0,3259,241,0.84,0.06,S
big_char_1205_T.png,T,,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,136,4,0.97,0.03,112,28,0.8,0.2,105,35,0.75,0.25,117,23,0.84,0.16,140,0,1.0,0.0,136,4,0.97,0.03,111,29,0.79,0.21,83,57,0.59,0.41,127,13,0.91,0.09,140,0,1.0,0.0,140,0,1.0,0.0,114,26,0.81,0.19,129,11,0.92,0.08,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,124,16,0.89,0.11,138,2,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,3252,248,0.85,0.06,T
big_char_1295_X.png,X,,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,130,10,0.93,0.07,140,0,1.0,0.0,136,4,0.97,0.03,100,40,0.71,0.29,114,26,0.81,0.19,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,55,85,0.39,0.61,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,105,35,0.75,0.25,76,64,0.54,0.46,136,4,0.97,0.03,140,0,1.0,0.0,140,0,1.0,0.0,124,16,0.89,0.11,103,37,0.74,0.26,132,8,0.94,0.06,140,0,1.0,0.0,3171,329,0.82,0.08,X
big_char_884_X.png,X,,18,12,0.6,0.4,28,2,0.93,0.07,30,0,1.0,0.0,29,1,0.97,0.03,12,18,0.4,0.6,25,5,0.83,0.17,10,20,0.33,0.67,28,2,0.93,0.07,7,23,0.23,0.77,19,11,0.63,0.37,30,0,1.0,0.0,14,16,0.47,0.53,7,23,0.23,0.77,27,3,0.9,0.1,30,0,1.0,0.0,27,3,0.9,0.1,10,20,0.33,0.67,11,19,0.37,0.63,20,10,0.67,0.33,30,0,1.0,0.0,15,15,0.5,0.5,28,2,0.93,0.07,30,0,1.0,0.0,15,15,0.5,0.5,25,5,0.83,0.17,525,225,0.53,0.23,X
big_char_173_G.png,G,G,48,0,1.0,0.0,40,8,0.83,0.17,30,18,0.62,0.38,25,23,0.52,0.48,47,1,0.98,0.02,38,10,0.79,0.21,31,17,0.65,0.35,48,0,1.0,0.0,48,0,1.0,0.0,48,0,1.0,0.0,20,28,0.42,0.58,39,9,0.81,0.19,20,28,0.42,0.58,24,24,0.5,0.5,29,19,0.6,0.4,34,14,0.71,0.29,28,20,0.58,0.42,44,4,0.92,0.08,22,26,0.46,0.54,5,43,0.1,0.9,48,0,1.0,0.0,42,6,0.88,0.12,30,18,0.62,0.38,28,20,0.58,0.42,33,15,0.69,0.31,849,351,0.61,0.25,G
big_char_44_S.png,S,,40,0,1.0,0.0,36,4,0.9,0.1,11,29,0.28,0.72,13,27,0.33,0.68,20,20,0.5,0.5,40,0,1.0,0.0,31,9,0.78,0.23,18,22,0.45,0.55,40,0,1.0,0.0,40,0,1.0,0.0,40,0,1.0,0.0,40,0,1.0,0.0,28,12,0.7,0.3,24,16,0.6,0.4,40,0,1.0,0.0,40,0,1.0,0.0,40,0,1.0,0.0,40,0,1.0,0.0,22,18,0.55,0.45,37,3,0.93,0.07,23,17,0.57,0.42,32,8,0.8,0.2,32,8,0.8,0.2,15,25,0.38,0.62,37,3,0.93,0.07,779,221,0.67,0.19,S
big_char_1288_J.png,J,,148,6,0.96,0.04,140,14,0.91,0.09,140,14,0.91,0.09,140,14,0.91,0.09,140,14,0.91,0.09,154,0,1.0,0.0,131,23,0.85,0.15,92,62,0.6,0.4,132,22,0.86,0.14,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,107,47,0.69,0.31,154,0,1.0,0.0,154,0,1.0,0.0,135,19,0.88,0.12,151,3,0.98,0.02,111,43,0.72,0.28,154,0,1.0,0.0,154,0,1.0,0.0,143,11,0.93,0.07,113,41,0.73,0.27,125,29,0.81,0.19,154,0,1.0,0.0,154,0,1.0,0.0,3488,362,0.89,0.09,J
big_char_148_V.png,V,U,25,24,0.51,0.49,38,11,0.78,0.22,49,0,1.0,0.0,38,11,0.78,0.22,47,2,0.96,0.04,19,30,0.39,0.61,33,16,0.67,0.33,49,0,1.0,0.0,25,24,0.51,0.49,30,19,0.61,0.39,48,1,0.98,0.02,33,16,0.67,0.33,49,0,1.0,0.0,11,38,0.22,0.78,22,27,0.45,0.55,49,0,1.0,0.0,32,17,0.65,0.35,36,13,0.73,0.27,3,46,0.06,0.94,39,10,0.8,0.2,49,0,1.0,0.0,49,0,1.0,0.0,16,33,0.33,0.67,26,23,0.53,0.47,49,0,1.0,0.0,864,361,0.71,0.29,V
big_char_685_S.png,S,S,49,0,1.0,0.0,48,1,0.98,0.02,25,24,0.51,0.49,15,34,0.31,0.69,21,28,0.43,0.57,49,0,1.0,0.0,43,6,0.88,0.12,13,36,0.27,0.73,47,2,0.96,0.04,49,0,1.0,0.0,49,0,1.0,0.0,49,0,1.0,0.0,39,10,0.8,0.2,26,23,0.53,0.47,49,0,1.0,0.0,46,3,0.94,0.06,49,0,1.0,0.0,49,0,1.0,0.0,30,19,0.61,0.39,37,12,0.76,0.24,22,27,0.45,0.55,21,28,0.43,0.57,28,21,0.57,0.43,26,23,0.53,0.47,27,22,0.55,0.45,906,319,0.68,0.24,S
big_char_1268_X.png,X,F,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,110,30,0.79,0.21,117,23,0.84,0.16,124,16,0.89,0.11,140,0,1.0,0.0,140,0,1.0,0.0,113,27,0.81,0.19,95,45,0.68,0.32,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,91,49,0.65,0.35,97,43,0.69,0.31,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,131,9,0.94,0.06,138,2,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,3256,244,0.85,0.06,X
big_char_1006_D.png,D,,153,1,0.99,0.01,151,3,0.98,0.02,154,0,1.0,0.0,152,2,0.99,0.01,148,6,0.96,0.04,154,0,1.0,0.0,116,38,0.75,0.25,106,48,0.69,0.31,144,10,0.94,0.06,154,0,1.0,0.0,154,0,1.0,0.0,103,51,0.67,0.33,91,63,0.59,0.41,111,43,0.72,0.28,154,0,1.0,0.0,154,0,1.0,0.0,137,17,0.89,0.11,152,2,0.99,0.01,154,0,1.0,0.0,154,0,1.0,0.0,150,4,0.97,0.03,151,3,0.98,0.02,151,3,0.98,0.02,154,0,1.0,0.0,150,4,0.97,0.03,3552,298,0.9,0.08,D
big_char_1033_M.png,M,N,42,0,1.0,0.0,25,17,0.6,0.4,19,23,0.45,0.55,42,0,1.0,0.0,42,0,1.0,0.0,37,5,0.88,0.12,25,17,0.6,0.4,17,25,0.4,0.6,27,15,0.64,0.36,25,17,0.6,0.4,23,19,0.55,0.45,34,8,0.81,0.19,21,21,0.5,0.5,17,25,0.4,0.6,11,31,0.26,0.74,13,29,0.31,0.69,40,2,0.95,0.05,19,23,0.45,0.55,35,7,0.83,0.17,15,27,0.36,0.64,12,30,0.29,0.71,42,0,1.0,0.0,27,15,0.64,0.36,40,2,0.95,0.05,26,16,0.62,0.38,676,374,0.55,0.31,M
big_char_1019_T.png,T,,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,129,11,0.92,0.08,81,59,0.58,0.42,76,64,0.54,0.46,83,57,0.59,0.41,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,101,39,0.72,0.28,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,132,8,0.94,0.06,110,30,0.79,0.21,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,131,9,0.94,0.06,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3223,277,0.84,0.07,T
big_char_421_D.png,D,,36,0,1.0,0.0,9,27,0.25,0.75,28,8,0.78,0.22,36,0,1.0,0.0,36,0,1.0,0.0,34,2,0.94,0.06,16,20,0.44,0.56,15,21,0.42,0.58,16,20,0.44,0.56,36,0,1.0,0.0,24,12,0.67,0.33,26,10,0.72,0.28,36,0,1.0,0.0,22,14,0.61,0.39,18,18,0.5,0.5,14,22,0.39,0.61,33,3,0.92,0.08,36,0,1.0,0.0,29,7,0.81,0.19,10,26,0.28,0.72,10,26,0.28,0.72,17,19,0.47,0.53,8,28,0.22,0.78,14,22,0.39,0.61,32,4,0.89,0.11,591,309,0.58,0.3,D
big_char_1395_J.png,J,,153,1,0.99,0.01,154,0,1.0,0.0,154,0,1.0,0.0,147,7,0.95,0.05,141,13,0.92,0.08,154,0,1.0,0.0,121,33,0.79,0.21,73,81,0.47,0.53,147,7,0.95,0.05,154,0,1.0,0.0,136,18,0.88,0.12,141,13,0.92,0.08,127,27,0.82,0.18,154,0,1.0,0.0,154,0,1.0,0.0,138,16,0.9,0.1,88,66,0.57,0.43,153,1,0.99,0.01,154,0,1.0,0.0,154,0,1.0,0.0,141,13,0.92,0.08,151,3,0.98,0.02,152,2,0.99,0.01,154,0,1.0,0.0,153,1,0.99,0.01,3548,302,0.91,0.08,J
big_char_157_F.png,F,C,35,1,0.97,0.03,18,18,0.5,0.5,12,24,0.33,0.67,11,25,0.31,0.69,22,14,0.61,0.39,18,18,0.5,0.5,28,8,0.78,0.22,36,0,1.0,0.0,36,0,1.0,0.0,32,4,0.89,0.11,7,29,0.19,0.81,29,7,0.81,0.19,34,2,0.94,0.06,36,0,1.0,0.0,36,0,1.0,0.0,8,28,0.22,0.78,18,18,0.5,0.5,18,18,0.5,0.5,23,13,0.64,0.36,36,0,1.0,0.0,23,13,0.64,0.36,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,660,240,0.71,0.26,F
big_char_112_F.png,F,,42,0,1.0,0.0,30,12,0.71,0.29,16,26,0.38,0.62,16,26,0.38,0.62,29,13,0.69,0.31,24,18,0.57,0.43,10,32,0.24,0.76,41,1,0.98,0.02,42,0,1.0,0.0,35,7,0.83,0.17,16,26,0.38,0.62,15,27,0.36,0.64,30,12,0.71,0.29,34,8,0.81,0.19,41,1,0.98,0.02,8,34,0.19,0.81,27,15,0.64,0.36,30,12,0.71,0.29,28,14,0.67,0.33,37,5,0.88,0.12,13,29,0.31,0.69,33,9,0.79,0.21,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,723,327,0.61,0.28,F
big_char_1209_Y.png,Y,,134,6,0.96,0.04,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,139,1,0.99,0.01,100,40,0.71,0.29,87,53,0.62,0.38,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,98,42,0.7,0.3,64,76,0.46,0.54,130,10,0.93,0.07,140,0,1.0,0.0,140,0,1.0,0.0,131,9,0.94,0.06,135,5,0.96,0.04,106,34,0.76,0.24,140,0,1.0,0.0,140,0,1.0,0.0,126,14,0.9,0.1,94,46,0.67,0.33,107,33,0.76,0.24,140,0,1.0,0.0,3131,369,0.81,0.09,Y
big_char_743_G.png,G,,64,0,1.0,0.0,64,0,1.0,0.0,53,11,0.83,0.17,42,22,0.66,0.34,46,18,0.72,0.28,61,3,0.95,0.05,38,26,0.59,0.41,50,14,0.78,0.22,61,3,0.95,0.05,64,0,1.0,0.0,35,29,0.55,0.45,63,1,0.98,0.02,45,19,0.7,0.3,35,29,0.55,0.45,59,5,0.92,0.08,42,22,0.66,0.34,38,26,0.59,0.41,54,10,0.84,0.16,39,25,0.61,0.39,12,52,0.19,0.81,64,0,1.0,0.0,56,8,0.88,0.12,41,23,0.64,0.36,26,38,0.41,0.59,53,11,0.83,0.17,1205,395,0.72,0.23,G
big_char_687_F.png,F,E,42,0,1.0,0.0,34,8,0.81,0.19,14,28,0.33,0.67,15,27,0.36,0.64,17,25,0.4,0.6,42,0,1.0,0.0,9,33,0.21,0.79,40,2,0.95,0.05,42,0,1.0,0.0,42,0,1.0,0.0,31,11,0.74,0.26,3,39,0.07,0.93,15,27,0.36,0.64,18,24,0.43,0.57,19,23,0.45,0.55,17,25,0.4,0.6,30,12,0.71,0.29,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,14,28,0.33,0.67,35,7,0.83,0.17,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,731,319,0.55,0.24,F
big_char_518_R.png,R,R,140,0,1.0,0.0,137,3,0.98,0.02,140,0,1.0,0.0,140,0,1.0,0.0,139,1,0.99,0.01,140,0,1.0,0.0,74,66,0.53,0.47,93,47,0.66,0.34,140,0,1.0,0.0,140,0,1.0,0.0,128,12,0.91,0.09,51,89,0.36,0.64,133,7,0.95,0.05,140,0,1.0,0.0,140,0,1.0,0.0,105,35,0.75,0.25,83,57,0.59,0.41,119,21,0.85,0.15,140,0,1.0,0.0,140,0,1.0,0.0,131,9,0.94,0.06,138,2,0.99,0.01,93,47,0.66,0.34,136,4,0.97,0.03,140,0,1.0,0.0,3100,400,0.82,0.11,R
big_char_1388_X.png,X,K,49,0,1.0,0.0,47,2,0.96,0.04,49,0,1.0,0.0,48,1,0.98,0.02,21,28,0.43,0.57,49,0,1.0,0.0,23,26,0.47,0.53,49,0,1.0,0.0,22,27,0.45,0.55,41,8,0.84,0.16,49,0,1.0,0.0,24,25,0.49,0.51,17,32,0.35,0.65,34,15,0.69,0.31,49,0,1.0,0.0,48,1,0.98,0.02,23,26,0.47,0.53,13,36,0.27,0.73,48,1,0.98,0.02,49,0,1.0,0.0,23,26,0.47,0.53,36,13,0.73,0.27,41,8,0.84,0.16,40,9,0.82,0.18,49,0,1.0,0.0,941,284,0.71,0.21,X
big_char_1244_P.png,P,D,35,0,1.0,0.0,35,0,1.0,0.0,15,20,0.43,0.57,14,21,0.4,0.6,13,22,0.37,0.63,35,0,1.0,0.0,17,18,0.49,0.51,15,20,0.43,0.57,22,13,0.63,0.37,9,26,0.26,0.74,25,10,0.71,0.29,9,26,0.26,0.74,22,13,0.63,0.37,27,8,0.77,0.23,33,2,0.94,0.06,12,23,0.34,0.66,27,8,0.77,0.23,35,0,1.0,0.0,35,0,1.0,0.0,35,0,1.0,0.0,11,24,0.31,0.69,30,5,0.86,0.14,35,0,1.0,0.0,35,0,1.0,0.0,35,0,1.0,0.0,616,259,0.61,0.26,P
big_char_880_K.png,K,K,135,5,0.96,0.04,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,135,5,0.96,0.04,117,23,0.84,0.16,127,13,0.91,0.09,116,24,0.83,0.17,140,0,1.0,0.0,131,9,0.94,0.06,106,34,0.76,0.24,77,63,0.55,0.45,132,8,0.94,0.06,140,0,1.0,0.0,137,3,0.98,0.02,105,35,0.75,0.25,90,50,0.64,0.36,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,124,16,0.89,0.11,68,72,0.49,0.51,117,23,0.84,0.16,140,0,1.0,0.0,3117,383,0.8,0.1,K
big_char_593_J.png,J,T,56,0,1.0,0.0,38,18,0.68,0.32,25,31,0.45,0.55,30,26,0.54,0.46,36,20,0.64,0.36,56,0,1.0,0.0,56,0,1.0,0.0,31,25,0.55,0.45,29,27,0.52,0.48,41,15,0.73,0.27,47,9,0.84,0.16,56,0,1.0,0.0,42,14,0.75,0.25,36,20,0.64,0.36,56,0,1.0,0.0,33,23,0.59,0.41,45,11,0.8,0.2,54,2,0.96,0.04,30,26,0.54,0.46,56,0,1.0,0.0,56,0,1.0,0.0,35,21,0.62,0.38,26,30,0.46,0.54,34,22,0.61,0.39,56,0,1.0,0.0,1060,340,0.72,0.23,J
big_char_66_T.png,T,,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,116,24,0.83,0.17,108,32,0.77,0.23,115,25,0.82,0.18,132,8,0.94,0.06,140,0,1.0,0.0,110,30,0.79,0.21,79,61,0.56,0.44,106,34,0.76,0.24,136,4,0.97,0.03,140,0,1.0,0.0,135,5,0.96,0.04,104,36,0.74,0.26,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,132,8,0.94,0.06,137,3,0.98,0.02,140,0,1.0,0.0,140,0,1.0,0.0,3230,270,0.84,0.07,T
big_char_726_B.png,B,,139,1,0.99,0.01,140,0,1.0,0.0,99,41,0.71,0.29,132,8,0.94,0.06,140,0,1.0,0.0,139,1,0.99,0.01,138,2,0.99,0.01,90,50,0.64,0.36,91,49,0.65,0.35,140,0,1.0,0.0,139,1,0.99,0.01,119,21,0.85,0.15,64,76,0.46,0.54,136,4,0.97,0.03,140,0,1.0,0.0,140,0,1.0,0.0,106,34,0.76,0.24,90,50,0.64,0.36,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,122,18,0.87,0.13,73,67,0.52,0.48,140,0,1.0,0.0,140,0,1.0,0.0,3077,423,0.8,0.11,B
big_char_1135_N.png,N,,33,7,0.82,0.17,31,9,0.78,0.23,40,0,1.0,0.0,40,0,1.0,0.0,40,0,1.0,0.0,24,16,0.6,0.4,20,20,0.5,0.5,40,0,1.0,0.0,40,0,1.0,0.0,30,10,0.75,0.25,18,22,0.45,0.55,20,20,0.5,0.5,40,0,1.0,0.0,40,0,1.0,0.0,19,21,0.47,0.53,15,25,0.38,0.62,10,30,0.25,0.75,39,1,0.97,0.03,40,0,1.0,0.0,18,22,0.45,0.55,21,19,0.53,0.47,29,11,0.72,0.28,14,26,0.35,0.65,29,11,0.72,0.28,15,25,0.38,0.62,705,295,0.59,0.25,N
big_char_374_D.png,D,S,38,4,0.9,0.1,11,31,0.26,0.74,34,8,0.81,0.19,42,0,1.0,0.0,42,0,1.0,0.0,37,5,0.88,0.12,14,28,0.33,0.67,18,24,0.43,0.57,21,21,0.5,0.5,42,0,1.0,0.0,22,20,0.52,0.48,30,12,0.71,0.29,42,0,1.0,0.0,25,17,0.6,0.4,22,20,0.52,0.48,15,27,0.36,0.64,42,0,1.0,0.0,35,7,0.83,0.17,22,20,0.52,0.48,18,24,0.43,0.57,18,24,0.43,0.57,16,26,0.38,0.62,23,19,0.55,0.45,34,8,0.81,0.19,42,0,1.0,0.0,705,345,0.67,0.33,D
big_char_219_Z.png,Z,,56,0,1.0,0.0,44,12,0.79,0.21,25,31,0.45,0.55,34,22,0.61,0.39,56,0,1.0,0.0,56,0,1.0,0.0,44,12,0.79,0.21,50,6,0.89,0.11,24,32,0.43,0.57,56,0,1.0,0.0,53,3,0.95,0.05,48,8,0.86,0.14,22,34,0.39,0.61,48,8,0.86,0.14,56,0,1.0,0.0,43,13,0.77,0.23,23,33,0.41,0.59,27,29,0.48,0.52,28,28,0.5,0.5,44,12,0.79,0.21,56,0,1.0,0.0,32,24,0.57,0.43,15,41,0.27,0.73,24,32,0.43,0.57,32,24,0.57,0.43,996,404,0.66,0.27,Z
big_char_1344_U.png,U,,18,12,0.6,0.4,28,2,0.93,0.07,30,0,1.0,0.0,30,0,1.0,0.0,28,2,0.93,0.07,14,16,0.47,0.53,29,1,0.97,0.03,30,0,1.0,0.0,30,0,1.0,0.0,11,19,0.37,0.63,20,10,0.67,0.33,30,0,1.0,0.0,30,0,1.0,0.0,30,0,1.0,0.0,12,18,0.4,0.6,23,7,0.77,0.23,30,0,1.0,0.0,30,0,1.0,0.0,30,0,1.0,0.0,11,19,0.37,0.63,15,15,0.5,0.5,14,16,0.47,0.53,22,8,0.73,0.27,12,18,0.4,0.6,18,12,0.6,0.4,575,175,0.62,0.19,U
big_char_289_A.png,A,,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,127,13,0.91,0.09,63,77,0.45,0.55,134,6,0.96,0.04,140,0,1.0,0.0,140,0,1.0,0.0,50,90,0.36,0.64,55,85,0.39,0.61,137,3,0.98,0.02,140,0,1.0,0.0,112,28,0.8,0.2,83,57,0.59,0.41,99,41,0.71,0.29,140,0,1.0,0.0,140,0,1.0,0.0,106,34,0.76,0.24,133,7,0.95,0.05,140,0,1.0,0.0,140,0,1.0,0.0,3059,441,0.81,0.12,A
big_char_936_A.png,A,,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,123,17,0.88,0.12,71,69,0.51,0.49,131,9,0.94,0.06,140,0,1.0,0.0,140,0,1.0,0.0,75,65,0.54,0.46,105,35,0.75,0.25,122,18,0.87,0.13,140,0,1.0,0.0,140,0,1.0,0.0,91,49,0.65,0.35,77,63,0.55,0.45,139,1,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,129,11,0.92,0.08,125,15,0.89,0.11,140,0,1.0,0.0,140,0,1.0,0.0,3148,352,0.84,0.09,A
big_char_862_L.png,L,L,36,0,1.0,0.0,34,2,0.94,0.06,17,19,0.47,0.53,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,21,15,0.58,0.42,32,4,0.89,0.11,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,16,20,0.44,0.56,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,34,2,0.94,0.06,20,16,0.56,0.44,36,0,1.0,0.0,33,3,0.92,0.08,30,6,0.83,0.17,13,23,0.36,0.64,9,27,0.25,0.75,11,25,0.31,0.69,13,23,0.36,0.64,18,18,0.5,0.5,697,203,0.66,0.19,L
big_char_534_Z.png,Z,,24,12,0.67,0.33,10,26,0.28,0.72,11,25,0.31,0.69,35,1,0.97,0.03,36,0,1.0,0.0,25,11,0.69,0.31,35,1,0.97,0.03,9,27,0.25,0.75,33,3,0.92,0.08,36,0,1.0,0.0,20,16,0.56,0.44,12,24,0.33,0.67,0,36,0.0,1.0,8,28,0.22,0.78,19,17,0.53,0.47,32,4,0.89,0.11,9,27,0.25,0.75,30,6,0.83,0.17,36,0,1.0,0.0,36,0,1.0,0.0,21,15,0.58,0.42,4,32,0.11,0.89,18,18,0.5,0.5,12,24,0.33,0.67,32,4,0.89,0.11,543,357,0.53,0.35,Z
big_char_1301_B.png,B,R,42,0,1.0,0.0,42,0,1.0,0.0,27,15,0.64,0.36,17,25,0.4,0.6,27,15,0.64,0.36,40,2,0.95,0.05,10,32,0.24,0.76,29,13,0.69,0.31,30,12,0.71,0.29,14,28,0.33,0.67,37,5,0.88,0.12,5,37,0.12,0.88,5,37,0.12,0.88,25,17,0.6,0.4,39,3,0.93,0.07,28,14,0.67,0.33,21,21,0.5,0.5,25,17,0.6,0.4,28,14,0.67,0.33,42,0,1.0,0.0,24,18,0.57,0.43,11,31,0.26,0.74,31,11,0.74,0.26,10,32,0.24,0.76,41,1,0.98,0.02,650,400,0.56,0.34,B
big_char_166_K.png,K,,18,24,0.43,0.57,39,3,0.93,0.07,35,7,0.83,0.17,24,18,0.57,0.43,39,3,0.93,0.07,12,30,0.29,0.71,13,29,0.31,0.69,30,12,0.71,0.29,42,0,1.0,0.0,42,0,1.0,0.0,14,28,0.33,0.67,30,12,0.71,0.29,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,22,20,0.52,0.48,9,33,0.21,0.79,30,12,0.71,0.29,40,2,0.95,0.05,42,0,1.0,0.0,33,9,0.79,0.21,29,13,0.69,0.31,30,12,0.71,0.29,20,22,0.48,0.52,20,22,0.48,0.52,739,311,0.62,0.26,K
