Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
big_char_1333_C.png,C,,208,47,0.82,0.18,198,57,0.78,0.22,176,79,0.69,0.31,196,59,0.77,0.23,778,242,0.76,0.24
big_char_102_W.png,W,W,848,88,0.91,0.09,908,28,0.97,0.03,818,118,0.87,0.13,809,127,0.86,0.14,3383,361,0.89,0.09
big_char_452_A.png,A,A,144,60,0.71,0.29,89,115,0.44,0.56,138,66,0.68,0.32,122,82,0.60,0.40,493,323,0.58,0.38
big_char_1208_W.png,W,,892,80,0.92,0.08,884,88,0.91,0.09,891,81,0.92,0.08,825,147,0.85,0.15,3492,396,0.90,0.10
big_char_1369_S.png,S,,949,23,0.98,0.02,874,98,0.90,0.10,899,73,0.92,0.08,912,60,0.94,0.06,3634,254,0.93,0.07
big_char_1322_K.png,K,K,785,151,0.84,0.16,898,38,0.96,0.04,844,92,0.90,0.10,869,67,0.93,0.07,3396,348,0.89,0.09
big_char_1317_B.png,B,R,258,78,0.77,0.23,224,112,0.67,0.33,201,135,0.60,0.40,207,129,0.62,0.38,890,454,0.65,0.33
big_char_996_Y.png,Y,,187,60,0.76,0.24,123,124,0.50,0.50,200,47,0.81,0.19,139,108,0.56,0.44,649,339,0.62,0.32
big_char_1341_H.png,H,A,179,93,0.66,0.34,211,61,0.78,0.22,178,94,0.65,0.35,183,89,0.67,0.33,751,337,0.69,0.31
big_char_1088_A.png,A,A,285,35,0.89,0.11,156,164,0.49,0.51,227,93,0.71,0.29,204,116,0.64,0.36,872,408,0.66,0.31
big_char_567_M.png,M,,197,128,0.61,0.39,225,100,0.69,0.31,223,102,0.69,0.31,205,120,0.63,0.37,850,450,0.62,0.33
big_char_1331_V.png,V,G,853,83,0.91,0.09,851,85,0.91,0.09,855,81,0.91,0.09,864,72,0.92,0.08,3423,321,0.90,0.08
big_char_277_M.png,M,A,295,137,0.68,0.32,347,85,0.80,0.20,310,122,0.72,0.28,334,98,0.77,0.23,1286,442,0.72,0.25
big_char_928_H.png,H,,140,84,0.62,0.38,124,100,0.55,0.45,125,99,0.56,0.44,115,109,0.51,0.49,504,392,0.53,0.41
big_char_353_I.png,I,,17,7,0.71,0.29,16,8,0.67,0.33,12,12,0.50,0.50,23,1,0.96,0.04,68,28,0.65,0.27
big_char_395_O.png,O,,964,8,0.99,0.01,864,108,0.89,0.11,946,26,0.97,0.03,814,158,0.84,0.16,3588,300,0.92,0.08
big_char_771_F.png,F,,169,83,0.67,0.33,164,88,0.65,0.35,168,84,0.67,0.33,243,9,0.96,0.04,744,264,0.72,0.25
big_char_17_S.png,S,S,242,47,0.84,0.16,207,82,0.72,0.28,225,64,0.78,0.22,203,86,0.70,0.30,877,279,0.74,0.23
big_char_106_D.png,D,N,167,88,0.65,0.35,215,40,0.84,0.16,156,99,0.61,0.39,157,98,0.62,0.38,695,325,0.68,0.32
big_char_1324_M.png,M,,848,62,0.93,0.07,836,74,0.92,0.08,748,162,0.82,0.18,824,86,0.91,0.09,3256,384,0.87,0.10
big_char_1311_D.png,D,,81,19,0.81,0.19,52,48,0.52,0.48,99,1,0.99,0.01,78,22,0.78,0.22,310,90,0.78,0.23
big_char_511_B.png,B,K,692,218,0.76,0.24,819,91,0.90,0.10,764,146,0.84,0.16,864,46,0.95,0.05,3139,501,0.83,0.13
big_char_266_E.png,E,,171,95,0.64,0.36,190,76,0.71,0.29,129,137,0.48,0.52,161,105,0.61,0.39,651,413,0.58,0.37
big_char_1125_H.png,H,,290,130,0.69,0.31,304,116,0.72,0.28,340,80,0.81,0.19,293,127,0.70,0.30,1227,453,0.71,0.26
big_char_1136_U.png,U,C,173,37,0.82,0.18,186,24,0.89,0.11,153,57,0.73,0.27,126,84,0.60,0.40,638,202,0.76,0.24
big_char_424_Y.png,Y,,196,77,0.72,0.28,183,90,0.67,0.33,224,49,0.82,0.18,154,119,0.56,0.44,757,335,0.65,0.29
big_char_1211_A.png,A,A,188,84,0.69,0.31,148,124,0.54,0.46,220,52,0.81,0.19,188,84,0.69,0.31,744,344,0.68,0.32
big_char_472_S.png,S,S,244,79,0.76,0.24,233,90,0.72,0.28,252,71,0.78,0.22,251,72,0.78,0.22,980,312,0.76,0.24
big_char_863_B.png,B,,83,61,0.58,0.42,87,57,0.60,0.40,127,17,0.88,0.12,95,49,0.66,0.34,392,184,0.68,0.32
big_char_131_O.png,O,O,892,80,0.92,0.08,867,105,0.89,0.11,928,44,0.95,0.05,934,38,0.96,0.04,3621,267,0.93,0.07
big_char_187_A.png,A,,925,47,0.95,0.05,834,138,0.86,0.14,888,84,0.91,0.09,847,125,0.87,0.13,3494,394,0.90,0.10
big_char_1390_A.png,A,,932,40,0.96,0.04,861,111,0.89,0.11,893,79,0.92,0.08,842,130,0.87,0.13,3528,360,0.91,0.09
big_char_1254_W.png,W,,229,70,0.77,0.23,211,88,0.71,0.29,211,88,0.71,0.29,192,107,0.64,0.36,843,353,0.68,0.28
big_char_1345_Z.png,Z,P,207,65,0.76,0.24,197,75,0.72,0.28,160,112,0.59,0.41,212,60,0.78,0.22,776,312,0.67,0.27
big_char_1247_J.png,J,,809,101,0.89,0.11,872,38,0.96,0.04,833,77,0.92,0.08,847,63,0.93,0.07,3361,279,0.89,0.07
big_char_411_Q.png,Q,,265,92,0.74,0.26,248,109,0.69,0.31,232,125,0.65,0.35,264,93,0.74,0.26,1009,419,0.69,0.29
big_char_399_T.png,T,T,853,119,0.88,0.12,857,115,0.88,0.12,907,65,0.93,0.07,965,7,0.99,0.01,3582,306,0.92,0.08
big_char_240_P.png,P,P,189,77,0.71,0.29,145,121,0.55,0.45,172,94,0.65,0.35,263,3,0.99,0.01,769,295,0.72,0.28
big_char_275_Y.png,Y,,799,146,0.85,0.15,922,23,0.98,0.02,839,106,0.89,0.11,816,129,0.86,0.14,3376,404,0.88,0.11
big_char_1062_Y.png,Y,,885,87,0.91,0.09,949,23,0.98,0.02,770,202,0.79,0.21,892,80,0.92,0.08,3496,392,0.88,0.10
big_char_1057_G.png,G,,235,88,0.73,0.27,216,107,0.67,0.33,251,72,0.78,0.22,191,132,0.59,0.41,893,399,0.67,0.30
big_char_1392_C.png,C,,868,104,0.89,0.11,946,26,0.97,0.03,893,79,0.92,0.08,920,52,0.95,0.05,3627,261,0.93,0.07
big_char_143_R.png,R,,176,160,0.52,0.48,243,93,0.72,0.28,218,118,0.65,0.35,265,71,0.79,0.21,902,442,0.66,0.32
big_char_1235_V.png,V,,888,48,0.95,0.05,867,69,0.93,0.07,862,74,0.92,0.08,897,39,0.96,0.04,3514,230,0.92,0.06
big_char_150_X.png,X,,264,96,0.73,0.27,249,111,0.69,0.31,247,113,0.69,0.31,292,68,0.81,0.19,1052,388,0.69,0.26
big_char_1347_X.png,X,D,187,53,0.78,0.22,171,69,0.71,0.29,159,81,0.66,0.34,201,39,0.84,0.16,718,242,0.73,0.24
big_char_1270_A.png,A,F,154,80,0.66,0.34,100,134,0.43,0.57,161,73,0.69,0.31,152,82,0.65,0.35,567,369,0.58,0.38
big_char_299_Q.png,Q,,850,86,0.91,0.09,859,77,0.92,0.08,740,196,0.79,0.21,855,81,0.91,0.09,3304,440,0.85,0.11
big_char_648_Q.png,Q,Y,913,59,0.94,0.06,911,61,0.94,0.06,784,188,0.81,0.19,876,96,0.90,0.10,3484,404,0.88,0.10
big_char_463_Z.png,Z,,197,88,0.69,0.31,173,112,0.61,0.39,149,136,0.52,0.48,219,66,0.77,0.23,738,402,0.63,0.34
big_char_762_M.png,M,A,263,155,0.63,0.37,289,129,0.69,0.31,291,127,0.70,0.30,354,64,0.85,0.15,1197,475,0.72,0.28
big_char_1055_E.png,E,E,116,94,0.55,0.45,119,91,0.57,0.43,119,91,0.57,0.43,183,27,0.87,0.13,537,303,0.64,0.36
big_char_744_Y.png,Y,E,901,71,0.93,0.07,902,70,0.93,0.07,883,89,0.91,0.09,874,98,0.90,0.10,3560,328,0.90,0.08
big_char_1228_D.png,D,D,839,71,0.92,0.08,804,106,0.88,0.12,804,106,0.88,0.12,796,114,0.87,0.13,3243,397,0.86,0.11
big_char_1199_M.png,M,M,819,117,0.88,0.12,856,80,0.91,0.09,775,161,0.83,0.17,838,98,0.90,0.10,3288,456,0.86,0.12
big_char_1394_E.png,E,E,853,119,0.88,0.12,900,72,0.93,0.07,887,85,0.91,0.09,937,35,0.96,0.04,3577,311,0.92,0.08
big_char_145_T.png,T,,332,136,0.71,0.29,383,85,0.82,0.18,398,70,0.85,0.15,468,0,1.00,0.00,1581,291,0.83,0.15
big_char_764_K.png,K,K,235,125,0.65,0.35,318,42,0.88,0.12,227,133,0.63,0.37,297,63,0.82,0.17,1077,363,0.75,0.25
big_char_707_H.png,H,N,169,91,0.65,0.35,206,54,0.79,0.21,165,95,0.63,0.37,150,110,0.58,0.42,690,350,0.65,0.33
big_char_616_R.png,R,,746,164,0.82,0.18,909,1,1.00,0.00,758,152,0.83,0.17,881,29,0.97,0.03,3294,346,0.88,0.09
big_char_788_T.png,T,,244,120,0.67,0.33,250,114,0.69,0.31,323,41,0.89,0.11,357,7,0.98,0.02,1174,282,0.81,0.19
big_char_83_Z.png,Z,Z,154,70,0.69,0.31,139,85,0.62,0.38,145,79,0.65,0.35,153,71,0.68,0.32,591,305,0.64,0.33
big_char_565_N.png,N,,167,113,0.60,0.40,252,28,0.90,0.10,202,78,0.72,0.28,179,101,0.64,0.36,800,320,0.69,0.28
big_char_124_B.png,B,R,173,79,0.69,0.31,147,105,0.58,0.42,150,102,0.60,0.40,137,115,0.54,0.46,607,401,0.58,0.38
big_char_550_P.png,P,,835,110,0.88,0.12,758,187,0.80,0.20,875,70,0.93,0.07,945,0,1.00,0.00,3413,367,0.87,0.09
big_char_246_V.png,V,V,219,85,0.72,0.28,231,73,0.76,0.24,207,97,0.68,0.32,262,42,0.86,0.14,919,297,0.76,0.24
big_char_1042_K.png,K,,842,94,0.90,0.10,924,12,0.99,0.01,783,153,0.84,0.16,894,42,0.96,0.04,3443,301,0.89,0.08
big_char_149_N.png,N,,217,77,0.74,0.26,257,37,0.87,0.13,146,148,0.50,0.50,200,94,0.68,0.32,820,356,0.66,0.29
big_char_203_A.png,A,,204,81,0.72,0.28,175,110,0.61,0.39,203,82,0.71,0.29,182,103,0.64,0.36,764,376,0.67,0.33
big_char_878_B.png,B,F,790,155,0.84,0.16,863,82,0.91,0.09,751,194,0.79,0.21,898,47,0.95,0.05,3302,478,0.86,0.12
big_char_651_R.png,R,,763,209,0.78,0.22,971,1,1.00,0.00,883,89,0.91,0.09,913,59,0.94,0.06,3530,358,0.91,0.09
big_char_697_C.png,C,C,827,145,0.85,0.15,944,28,0.97,0.03,897,75,0.92,0.08,911,61,0.94,0.06,3579,309,0.91,0.08
big_char_730_A.png,A,A,232,68,0.77,0.23,182,118,0.61,0.39,233,67,0.78,0.22,200,100,0.67,0.33,847,353,0.69,0.29
big_char_362_P.png,P,,733,212,0.78,0.22,945,0,1.00,0.00,866,79,0.92,0.08,945,0,1.00,0.00,3489,291,0.91,0.08
big_char_58_L.png,L,,868,77,0.92,0.08,945,0,1.00,0.00,833,112,0.88,0.12,847,98,0.90,0.10,3493,287,0.91,0.07
big_char_843_D.png,D,,905,67,0.93,0.07,866,106,0.89,0.11,864,108,0.89,0.11,885,87,0.91,0.09,3520,368,0.91,0.09
big_char_885_U.png,U,U,900,45,0.95,0.05,909,36,0.96,0.04,853,92,0.90,0.10,867,78,0.92,0.08,3529,251,0.92,0.07
big_char_865_G.png,G,G,217,71,0.75,0.25,211,77,0.73,0.27,216,72,0.75,0.25,165,123,0.57,0.43,809,343,0.66,0.28
big_char_850_N.png,N,,826,110,0.88,0.12,889,47,0.95,0.05,828,108,0.88,0.12,850,86,0.91,0.09,3393,351,0.91,0.09
big_char_931_J.png,J,J,220,20,0.92,0.08,141,99,0.59,0.41,168,72,0.70,0.30,160,80,0.67,0.33,689,271,0.67,0.26
big_char_70_W.png,W,,920,52,0.95,0.05,914,58,0.94,0.06,826,146,0.85,0.15,867,105,0.89,0.11,3527,361,0.91,0.09
big_char_1252_S.png,S,S,165,82,0.67,0.33,215,32,0.87,0.13,194,53,0.79,0.21,160,87,0.65,0.35,734,254,0.70,0.24
big_char_1274_P.png,P,F,842,68,0.93,0.07,855,55,0.94,0.06,780,130,0.86,0.14,902,8,0.99,0.01,3379,261,0.90,0.07
big_char_408_R.png,R,,154,84,0.65,0.35,130,108,0.55,0.45,119,119,0.50,0.50,184,54,0.77,0.23,587,365,0.60,0.37
big_char_605_Z.png,Z,,205,65,0.76,0.24,151,119,0.56,0.44,148,122,0.55,0.45,194,76,0.72,0.28,698,382,0.63,0.34
big_char_569_V.png,V,,187,69,0.73,0.27,176,80,0.69,0.31,158,98,0.62,0.38,231,25,0.90,0.10,752,272,0.71,0.26
big_char_695_A.png,A,A,890,82,0.92,0.08,816,156,0.84,0.16,900,72,0.93,0.07,860,112,0.88,0.12,3466,422,0.89,0.11
big_char_1401_P.png,P,,774,171,0.82,0.18,875,70,0.93,0.07,879,66,0.93,0.07,945,0,1.00,0.00,3473,307,0.89,0.08
big_char_978_P.png,P,P,759,186,0.80,0.20,917,28,0.97,0.03,847,98,0.90,0.10,945,0,1.00,0.00,3468,312,0.90,0.08
big_char_1114_Q.png,Q,O,879,93,0.90,0.10,884,88,0.91,0.09,815,157,0.84,0.16,843,129,0.87,0.13,3421,467,0.86,0.12
big_char_1121_X.png,X,X,938,34,0.97,0.03,931,41,0.96,0.04,847,125,0.87,0.13,943,29,0.97,0.03,3659,229,0.94,0.06
big_char_201_V.png,V,,911,61,0.94,0.06,881,91,0.91,0.09,840,132,0.86,0.14,945,27,0.97,0.03,3577,311,0.92,0.08
big_char_887_W.png,W,,899,73,0.92,0.08,918,54,0.94,0.06,810,162,0.83,0.17,830,142,0.85,0.15,3457,431,0.89,0.11
big_char_1265_O.png,O,,863,82,0.91,0.09,940,5,0.99,0.01,836,109,0.88,0.12,877,68,0.93,0.07,3516,264,0.92,0.07
big_char_804_F.png,F,F,788,148,0.84,0.16,869,67,0.93,0.07,850,86,0.91,0.09,936,0,1.00,0.00,3443,301,0.90,0.08
big_char_906_A.png,A,A,865,80,0.92,0.08,847,98,0.90,0.10,830,115,0.88,0.12,791,154,0.84,0.16,3333,447,0.85,0.11
big_char_485_L.png,L,L,920,25,0.97,0.03,945,0,1.00,0.00,784,161,0.83,0.17,927,18,0.98,0.02,3576,204,0.92,0.05
big_char_1352_A.png,A,A,837,99,0.89,0.11,830,106,0.89,0.11,833,103,0.89,0.11,841,95,0.90,0.10,3341,403,0.86,0.10
big_char_11_A.png,A,A,225,98,0.70,0.30,201,122,0.62,0.38,240,83,0.74,0.26,224,99,0.69,0.31,890,402,0.67,0.30
big_char_574_D.png,D,P,824,112,0.88,0.12,917,19,0.98,0.02,808,128,0.86,0.14,848,88,0.91,0.09,3397,347,0.89,0.09
big_char_1276_R.png,R,,215,125,0.63,0.37,267,73,0.79,0.21,192,148,0.56,0.44,275,65,0.81,0.19,949,411,0.70,0.30
big_char_100_V.png,V,,908,28,0.97,0.03,882,54,0.94,0.06,836,100,0.89,0.11,857,79,0.92,0.08,3483,261,0.91,0.07
big_char_69_V.png,V,V,878,58,0.94,0.06,860,76,0.92,0.08,866,70,0.93,0.07,885,51,0.95,0.05,3489,255,0.91,0.07
big_char_1407_V.png,V,,928,44,0.95,0.05,926,46,0.95,0.05,895,77,0.92,0.08,884,88,0.91,0.09,3633,255,0.92,0.06
big_char_316_J.png,J,J,893,52,0.94,0.06,895,50,0.95,0.05,819,126,0.87,0.13,934,11,0.99,0.01,3541,239,0.92,0.06
big_char_1191_Q.png,Q,,192,74,0.72,0.28,180,86,0.68,0.32,151,115,0.57,0.43,189,77,0.71,0.29,712,352,0.67,0.33
big_char_386_Q.png,Q,,63,57,0.53,0.47,110,10,0.92,0.08,60,60,0.50,0.50,104,16,0.87,0.13,337,143,0.64,0.27
big_char_1171_T.png,T,,845,127,0.87,0.13,906,66,0.93,0.07,888,84,0.91,0.09,951,21,0.98,0.02,3590,298,0.91,0.08
big_char_1414_K.png,K,K,122,130,0.48,0.52,215,37,0.85,0.15,150,102,0.60,0.40,198,54,0.79,0.21,685,323,0.64,0.30
big_char_824_C.png,C,,865,71,0.92,0.08,914,22,0.98,0.02,832,104,0.89,0.11,894,42,0.96,0.04,3505,239,0.92,0.06
big_char_279_A.png,A,,895,77,0.92,0.08,905,67,0.93,0.07,849,123,0.87,0.13,852,120,0.88,0.12,3501,387,0.90,0.10
big_char_1048_U.png,U,,855,55,0.94,0.06,874,36,0.96,0.04,832,78,0.91,0.09,838,72,0.92,0.08,3399,241,0.90,0.06
big_char_1159_X.png,X,,227,61,0.79,0.21,228,60,0.79,0.21,192,96,0.67,0.33,212,76,0.74,0.26,859,293,0.75,0.25
big_char_456_F.png,F,,175,80,0.69,0.31,191,64,0.75,0.25,136,119,0.53,0.47,212,43,0.83,0.17,714,306,0.68,0.29
big_char_572_B.png,B,,728,182,0.80,0.20,880,30,0.97,0.03,752,158,0.83,0.17,910,0,1.00,0.00,3270,370,0.87,0.10
big_char_736_P.png,P,,802,143,0.85,0.15,859,86,0.91,0.09,911,34,0.96,0.04,945,0,1.00,0.00,3517,263,0.92,0.07
big_char_286_T.png,T,,243,97,0.71,0.29,238,102,0.70,0.30,285,55,0.84,0.16,332,8,0.98,0.02,1098,262,0.81,0.19
big_char_1358_J.png,J,E,868,77,0.92,0.08,900,45,0.95,0.05,758,187,0.80,0.20,945,0,1.00,0.00,3471,309,0.91,0.08
big_char_1249_G.png,G,G,198,87,0.69,0.31,180,105,0.63,0.37,230,55,0.81,0.19,183,102,0.64,0.36,791,349,0.67,0.30
big_char_1173_V.png,V,V,198,74,0.73,0.27,216,56,0.79,0.21,178,94,0.65,0.35,239,33,0.88,0.12,831,257,0.76,0.24
big_char_773_G.png,G,S,183,73,0.71,0.29,178,78,0.70,0.30,189,67,0.74,0.26,125,131,0.49,0.51,675,349,0.64,0.33
big_char_253_X.png,X,D,191,64,0.75,0.25,178,77,0.70,0.30,179,76,0.70,0.30,201,54,0.79,0.21,749,271,0.71,0.26
big_char_1239_Y.png,Y,,852,120,0.88,0.12,940,32,0.97,0.03,759,213,0.78,0.22,887,85,0.91,0.09,3438,450,0.88,0.12
big_char_216_X.png,X,X,187,38,0.83,0.17,155,70,0.69,0.31,161,64,0.72,0.28,161,64,0.72,0.28,664,236,0.71,0.25
big_char_15_R.png,R,,153,132,0.54,0.46,224,61,0.79,0.21,164,121,0.58,0.42,231,54,0.81,0.19,772,368,0.66,0.31
big_char_535_W.png,W,,350,75,0.82,0.18,337,88,0.79,0.21,285,140,0.67,0.33,235,190,0.55,0.45,1207,493,0.68,0.28
big_char_629_R.png,R,R,183,102,0.64,0.36,210,75,0.74,0.26,184,101,0.65,0.35,217,68,0.76,0.24,794,346,0.67,0.29
big_char_570_A.png,A,,803,133,0.86,0.14,843,93,0.90,0.10,864,72,0.92,0.08,858,78,0.92,0.08,3368,376,0.88,0.10
big_char_96_U.png,U,Y,847,63,0.93,0.07,894,16,0.98,0.02,807,103,0.89,0.11,816,94,0.90,0.10,3364,276,0.91,0.07
big_char_1281_O.png,O,,151,59,0.72,0.28,164,46,0.78,0.22,141,69,0.67,0.33,120,90,0.57,0.43,576,264,0.66,0.30
big_char_76_G.png,G,G,271,33,0.89,0.11,232,72,0.76,0.24,245,59,0.81,0.19,154,150,0.51,0.49,902,314,0.74,0.26
big_char_1237_W.png,W,W,847,89,0.90,0.10,853,83,0.91,0.09,830,106,0.89,0.11,861,75,0.92,0.08,3391,353,0.89,0.09
big_char_43_N.png,N,,168,120,0.58,0.42,266,22,0.92,0.08,181,107,0.63,0.37,195,93,0.68,0.32,810,342,0.68,0.29
big_char_800_C.png,C,,842,94,0.90,0.10,923,13,0.99,0.01,865,71,0.92,0.08,888,48,0.95,0.05,3518,226,0.91,0.06
big_char_117_N.png,N,,178,107,0.62,0.38,239,46,0.84,0.16,187,98,0.66,0.34,221,64,0.78,0.22,825,315,0.72,0.28
big_char_1363_M.png,M,M,755,190,0.80,0.20,857,88,0.91,0.09,824,121,0.87,0.13,881,64,0.93,0.07,3317,463,0.87,0.12
big_char_981_U.png,U,U,888,57,0.94,0.06,926,19,0.98,0.02,863,82,0.91,0.09,879,66,0.93,0.07,3556,224,0.93,0.06
big_char_703_O.png,O,,856,116,0.88,0.12,880,92,0.91,0.09,941,31,0.97,0.03,897,75,0.92,0.08,3574,314,0.92,0.08
big_char_1405_U.png,U,U,877,68,0.93,0.07,872,73,0.92,0.08,865,80,0.92,0.08,896,49,0.95,0.05,3510,270,0.93,0.07
big_char_881_P.png,P,P,886,86,0.91,0.09,930,42,0.96,0.04,774,198,0.80,0.20,939,33,0.97,0.03,3529,359,0.91,0.09
big_char_1409_X.png,X,,913,59,0.94,0.06,902,70,0.93,0.07,908,64,0.93,0.07,934,38,0.96,0.04,3657,231,0.93,0.06
big_char_983_W.png,W,W,891,81,0.92,0.08,924,48,0.95,0.05,798,174,0.82,0.18,862,110,0.89,0.11,3475,413,0.89,0.11
big_char_264_R.png,R,R,820,152,0.84,0.16,909,63,0.94,0.06,783,189,0.81,0.19,915,57,0.94,0.06,3427,461,0.87,0.12
big_char_198_E.png,E,,181,107,0.63,0.37,237,51,0.82,0.18,170,118,0.59,0.41,204,84,0.71,0.29,792,360,0.67,0.30
big_char_701_M.png,M,M,771,201,0.79,0.21,826,146,0.85,0.15,886,86,0.91,0.09,933,39,0.96,0.04,3416,472,0.88,0.12
big_char_1421_T.png,T,T,135,86,0.61,0.39,153,68,0.69,0.31,180,41,0.81,0.19,221,0,1.00,0.00,689,195,0.76,0.21
big_char_340_A.png,A,A,182,56,0.76,0.24,135,103,0.57,0.43,150,88,0.63,0.37,146,92,0.61,0.39,613,339,0.60,0.33
big_char_831_N.png,N,J,273,141,0.66,0.34,379,35,0.92,0.08,300,114,0.72,0.28,323,91,0.78,0.22,1275,381,0.75,0.23
big_char_675_R.png,R,,790,155,0.84,0.16,899,46,0.95,0.05,771,174,0.82,0.18,897,48,0.95,0.05,3357,423,0.88,0.11
big_char_257_J.png,J,J,837,108,0.89,0.11,865,80,0.92,0.08,786,159,0.83,0.17,939,6,0.99,0.01,3427,353,0.88,0.09
big_char_1315_U.png,U,J,168,0,1.00,0.00,124,44,0.74,0.26,114,54,0.68,0.32,114,54,0.68,0.32,520,152,0.74,0.22
big_char_994_N.png,N,,901,71,0.93,0.07,968,4,1.00,0.00,795,177,0.82,0.18,888,84,0.91,0.09,3552,336,0.90,0.08
big_char_1079_N.png,N,,802,134,0.86,0.14,895,41,0.96,0.04,796,140,0.85,0.15,823,113,0.88,0.12,3316,428,0.86,0.11
big_char_181_S.png,S,S,229,77,0.75,0.25,225,81,0.74,0.26,226,80,0.74,0.26,193,113,0.63,0.37,873,351,0.67,0.27
big_char_90_D.png,D,,864,108,0.89,0.11,905,67,0.93,0.07,867,105,0.89,0.11,880,92,0.91,0.09,3516,372,0.90,0.10
big_char_248_M.png,M,,242,133,0.65,0.35,265,110,0.71,0.29,257,118,0.69,0.31,282,93,0.75,0.25,1046,454,0.66,0.29
big_char_1385_Y.png,Y,,175,91,0.66,0.34,154,112,0.58,0.42,211,55,0.79,0.21,159,107,0.60,0.40,699,365,0.64,0.33
big_char_1294_T.png,T,,864,108,0.89,0.11,903,69,0.93,0.07,924,48,0.95,0.05,972,0,1.00,0.00,3663,225,0.94,0.06
big_char_28_D.png,D,D,201,103,0.66,0.34,223,81,0.73,0.27,191,113,0.63,0.37,232,72,0.76,0.24,847,369,0.68,0.29
big_char_766_J.png,J,,182,74,0.71,0.29,197,59,0.77,0.23,194,62,0.76,0.24,204,52,0.80,0.20,777,247,0.74,0.23
big_char_260_V.png,V,,181,40,0.82,0.18,178,43,0.81,0.19,132,89,0.60,0.40,202,19,0.91,0.09,693,191,0.73,0.20
big_char_1403_S.png,S,,900,72,0.93,0.07,907,65,0.93,0.07,897,75,0.92,0.08,911,61,0.94,0.06,3615,273,0.91,0.07
big_char_1410_Y.png,Y,,906,66,0.93,0.07,889,83,0.91,0.09,904,68,0.93,0.07,859,113,0.88,0.12,3558,330,0.92,0.08
big_char_621_W.png,W,,869,41,0.95,0.05,869,41,0.95,0.05,708,202,0.78,0.22,716,194,0.79,0.21,3162,478,0.84,0.13
big_char_1140_B.png,B,,712,198,0.78,0.22,904,6,0.99,0.01,746,164,0.82,0.18,881,29,0.97,0.03,3243,397,0.87,0.11
big_char_1105_B.png,B,B,857,88,0.91,0.09,810,135,0.86,0.14,823,122,0.87,0.13,842,103,0.89,0.11,3332,448,0.87,0.12
big_char_1130_K.png,K,,232,88,0.72,0.28,248,72,0.78,0.23,166,154,0.52,0.48,264,56,0.82,0.17,910,370,0.71,0.29
big_char_1007_E.png,E,,863,82,0.91,0.09,918,27,0.97,0.03,773,172,0.82,0.18,908,37,0.96,0.04,3462,318,0.90,0.08
big_char_1269_Y.png,Y,,890,55,0.94,0.06,843,102,0.89,0.11,887,58,0.94,0.06,844,101,0.89,0.11,3464,316,0.90,0.08
big_char_1051_X.png,X,E,858,78,0.92,0.08,841,95,0.90,0.10,797,139,0.85,0.15,910,26,0.97,0.03,3406,338,0.88,0.09
big_char_469_H.png,H,A,177,95,0.65,0.35,201,71,0.74,0.26,129,143,0.47,0.53,151,121,0.56,0.44,658,430,0.60,0.40
big_char_1219_P.png,P,P,157,77,0.67,0.33,131,103,0.56,0.44,157,77,0.67,0.33,230,4,0.98,0.02,675,261,0.69,0.27
big_char_1289_K.png,K,L,837,135,0.86,0.14,924,48,0.95,0.05,869,103,0.89,0.11,917,55,0.94,0.06,3547,341,0.91,0.09
big_char_1009_J.png,J,,882,63,0.93,0.07,855,90,0.90,0.10,841,104,0.89,0.11,928,17,0.98,0.02,3506,274,0.90,0.07
big_char_1287_D.png,D,O,860,85,0.91,0.09,880,65,0.93,0.07,835,110,0.88,0.12,843,102,0.89,0.11,3418,362,0.89,0.09
big_char_441_D.png,D,F,855,90,0.90,0.10,872,73,0.92,0.08,813,132,0.86,0.14,862,83,0.91,0.09,3402,378,0.87,0.10
big_char_39_V.png,V,,229,59,0.80,0.20,251,37,0.87,0.13,216,72,0.75,0.25,221,67,0.77,0.23,917,235,0.75,0.19
big_char_227_N.png,N,,905,67,0.93,0.07,936,36,0.96,0.04,789,183,0.81,0.19,870,102,0.90,0.10,3500,388,0.89,0.10
big_char_519_S.png,S,S,795,141,0.85,0.15,849,87,0.91,0.09,871,65,0.93,0.07,910,26,0.97,0.03,3425,319,0.90,0.08
big_char_1319_B.png,B,,719,191,0.79,0.21,877,33,0.96,0.04,716,194,0.79,0.21,878,32,0.96,0.04,3190,450,0.85,0.12
big_char_478_W.png,W,J,249,81,0.75,0.25,240,90,0.73,0.27,227,103,0.69,0.31,189,141,0.57,0.43,905,415,0.66,0.30
big_char_346_J.png,J,,271,33,0.89,0.11,179,125,0.59,0.41,250,54,0.82,0.18,236,68,0.78,0.22,936,280,0.73,0.22
big_char_282_K.png,K,,205,101,0.67,0.33,265,41,0.87,0.13,154,152,0.50,0.50,243,63,0.79,0.21,867,357,0.69,0.28
big_char_1298_C.png,C,C,200,70,0.74,0.26,219,51,0.81,0.19,204,66,0.76,0.24,224,46,0.83,0.17,847,233,0.76,0.21
big_char_819_X.png,X,,861,111,0.89,0.11,858,114,0.88,0.12,853,119,0.88,0.12,879,93,0.90,0.10,3451,437,0.89,0.11
