Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
little_char_714_z.png,z,,216,56,0.79,0.21,156,116,0.57,0.43,149,123,0.55,0.45,182,90,0.67,0.33,703,385,0.61,0.33
little_char_998_x.png,x,x,882,90,0.91,0.09,972,0,1.00,0.00,862,110,0.89,0.11,972,0,1.00,0.00,3688,200,0.95,0.05
little_char_158_i.png,i,i,33,3,0.92,0.08,11,25,0.31,0.69,21,15,0.58,0.42,20,16,0.56,0.44,85,59,0.50,0.35
little_char_666_t.png,t,,921,51,0.95,0.05,917,55,0.94,0.06,922,50,0.95,0.05,889,83,0.91,0.09,3649,239,0.94,0.06
little_char_777_y.png,y,y,184,82,0.69,0.31,142,124,0.53,0.47,230,36,0.86,0.14,160,106,0.60,0.40,716,348,0.65,0.32
little_char_1263_p.png,p,,868,77,0.92,0.08,889,56,0.94,0.06,876,69,0.93,0.07,945,0,1.00,0.00,3578,202,0.93,0.05
little_char_945_j.png,j,j,176,0,1.00,0.00,104,72,0.59,0.41,143,33,0.81,0.19,101,75,0.57,0.43,524,180,0.74,0.26
little_char_1208_m.png,m,y,167,85,0.66,0.34,149,103,0.59,0.41,164,88,0.65,0.35,172,80,0.68,0.32,652,356,0.61,0.33
little_char_400_v.png,v,,156,26,0.86,0.14,122,60,0.67,0.33,113,69,0.62,0.38,152,30,0.84,0.16,543,185,0.69,0.24
little_char_1075_l.png,l,,884,61,0.94,0.06,942,3,1.00,0.00,891,54,0.94,0.06,945,0,1.00,0.00,3662,118,0.96,0.03
little_char_1164_a.png,a,,181,74,0.71,0.29,184,71,0.72,0.28,201,54,0.79,0.21,168,87,0.66,0.34,734,286,0.72,0.28
little_char_44_p.png,p,,882,63,0.93,0.07,903,42,0.96,0.04,837,108,0.89,0.11,945,0,1.00,0.00,3567,213,0.93,0.06
little_char_456_k.png,k,i,231,54,0.81,0.19,273,12,0.96,0.04,124,161,0.44,0.56,192,93,0.67,0.33,820,320,0.70,0.27
little_char_330_d.png,d,,932,13,0.99,0.01,917,28,0.97,0.03,820,125,0.87,0.13,897,48,0.95,0.05,3566,214,0.91,0.05
little_char_734_h.png,h,b,207,66,0.76,0.24,249,24,0.91,0.09,196,77,0.72,0.28,181,92,0.66,0.34,833,259,0.73,0.23
little_char_701_a.png,a,,173,79,0.69,0.31,198,54,0.79,0.21,192,60,0.76,0.24,164,88,0.65,0.35,727,281,0.70,0.27
little_char_757_k.png,k,a,155,61,0.72,0.28,178,38,0.82,0.18,109,107,0.50,0.50,179,37,0.83,0.17,621,243,0.67,0.26
little_char_1317_x.png,x,x,140,55,0.72,0.28,144,51,0.74,0.26,129,66,0.66,0.34,168,27,0.86,0.14,581,199,0.74,0.26
little_char_526_p.png,p,p,812,133,0.86,0.14,945,0,1.00,0.00,870,75,0.92,0.08,945,0,1.00,0.00,3572,208,0.91,0.05
little_char_1219_e.png,e,,867,69,0.93,0.07,878,58,0.94,0.06,839,97,0.90,0.10,909,27,0.97,0.03,3493,251,0.92,0.07
little_char_545_s.png,s,s,851,129,0.87,0.13,946,34,0.97,0.03,866,114,0.88,0.12,980,0,1.00,0.00,3643,277,0.92,0.07
little_char_1077_y.png,y,,174,73,0.70,0.30,135,112,0.55,0.45,204,43,0.83,0.17,164,83,0.66,0.34,677,311,0.69,0.31
little_char_662_p.png,p,p,800,110,0.88,0.12,843,67,0.93,0.07,812,98,0.89,0.11,905,5,0.99,0.01,3360,280,0.89,0.07
little_char_627_p.png,p,p,838,107,0.89,0.11,869,76,0.92,0.08,854,91,0.90,0.10,944,1,1.00,0.00,3505,275,0.91,0.07
little_char_332_f.png,f,e,900,72,0.93,0.07,898,74,0.92,0.08,840,132,0.86,0.14,968,4,1.00,0.00,3606,282,0.93,0.07
little_char_1267_t.png,t,,884,61,0.94,0.06,945,0,1.00,0.00,806,139,0.85,0.15,945,0,1.00,0.00,3580,200,0.93,0.05
little_char_189_a.png,a,,898,74,0.92,0.08,924,48,0.95,0.05,901,71,0.93,0.07,841,131,0.87,0.13,3564,324,0.90,0.08
little_char_169_q.png,q,,863,73,0.92,0.08,837,99,0.89,0.11,927,9,0.99,0.01,875,61,0.93,0.07,3502,242,0.92,0.06
little_char_377_s.png,s,s,205,3,0.99,0.01,132,76,0.63,0.37,153,55,0.74,0.26,111,97,0.53,0.47,601,231,0.70,0.27
little_char_828_v.png,v,,128,52,0.71,0.29,133,47,0.74,0.26,127,53,0.71,0.29,137,43,0.76,0.24,525,195,0.70,0.26
little_char_216_w.png,w,a,181,72,0.72,0.28,222,31,0.88,0.12,144,109,0.57,0.43,151,102,0.60,0.40,698,314,0.66,0.30
little_char_746_v.png,v,,183,42,0.81,0.19,157,68,0.70,0.30,127,98,0.56,0.44,222,3,0.99,0.01,689,211,0.74,0.23
little_char_1343_e.png,e,,72,84,0.46,0.54,97,59,0.62,0.38,106,50,0.68,0.32,115,41,0.74,0.26,390,234,0.60,0.36
little_char_780_g.png,g,s,168,79,0.68,0.32,144,103,0.58,0.42,216,31,0.87,0.13,158,89,0.64,0.36,686,302,0.65,0.29
little_char_634_x.png,x,x,889,83,0.91,0.09,863,109,0.89,0.11,852,120,0.88,0.12,937,35,0.96,0.04,3541,347,0.89,0.09
little_char_890_a.png,a,a,848,124,0.87,0.13,944,28,0.97,0.03,891,81,0.92,0.08,923,49,0.95,0.05,3606,282,0.90,0.07
little_char_748_n.png,n,,115,35,0.77,0.23,73,77,0.49,0.51,97,53,0.65,0.35,112,38,0.75,0.25,397,203,0.63,0.32
little_char_117_w.png,w,,180,48,0.79,0.21,171,57,0.75,0.25,132,96,0.58,0.42,124,104,0.54,0.46,607,305,0.65,0.33
little_char_826_n.png,n,,113,52,0.68,0.32,94,71,0.57,0.43,128,37,0.78,0.22,119,46,0.72,0.28,454,206,0.66,0.30
little_char_590_j.png,j,d,892,18,0.98,0.02,875,35,0.96,0.04,818,92,0.90,0.10,841,69,0.92,0.08,3426,214,0.91,0.06
little_char_1398_q.png,q,z,812,160,0.84,0.16,972,0,1.00,0.00,914,58,0.94,0.06,971,1,1.00,0.00,3669,219,0.94,0.06
little_char_60_d.png,d,,210,15,0.93,0.07,161,64,0.72,0.28,141,84,0.63,0.37,130,95,0.58,0.42,642,258,0.69,0.28
little_char_1186_s.png,s,,869,76,0.92,0.08,937,8,0.99,0.01,838,107,0.89,0.11,945,0,1.00,0.00,3589,191,0.94,0.05
little_char_992_q.png,q,,790,182,0.81,0.19,964,8,0.99,0.01,907,65,0.93,0.07,972,0,1.00,0.00,3633,255,0.93,0.07
little_char_928_s.png,s,i,846,90,0.90,0.10,904,32,0.97,0.03,861,75,0.92,0.08,914,22,0.98,0.02,3525,219,0.94,0.06
little_char_1304_p.png,p,,126,82,0.61,0.39,119,89,0.57,0.43,147,61,0.71,0.29,208,0,1.00,0.00,600,232,0.67,0.26
little_char_284_y.png,y,a,183,77,0.70,0.30,168,92,0.65,0.35,209,51,0.80,0.20,177,83,0.68,0.32,737,303,0.71,0.29
little_char_958_m.png,m,m,941,4,1.00,0.00,945,0,1.00,0.00,737,208,0.78,0.22,854,91,0.90,0.10,3477,303,0.91,0.08
little_char_610_y.png,y,y,818,127,0.87,0.13,939,6,0.99,0.01,775,170,0.82,0.18,945,0,1.00,0.00,3477,303,0.89,0.08
little_char_1322_d.png,d,,872,38,0.96,0.04,895,15,0.98,0.02,752,158,0.83,0.17,906,4,1.00,0.00,3425,215,0.91,0.06
little_char_1352_m.png,m,,112,78,0.59,0.41,135,55,0.71,0.29,119,71,0.63,0.37,125,65,0.66,0.34,491,269,0.60,0.33
little_char_264_k.png,k,,818,118,0.87,0.13,936,0,1.00,0.00,771,165,0.82,0.18,930,6,0.99,0.01,3455,289,0.89,0.07
little_char_935_v.png,v,,164,44,0.79,0.21,150,58,0.72,0.28,134,74,0.64,0.36,168,40,0.81,0.19,616,216,0.72,0.25
little_char_892_c.png,c,c,927,45,0.95,0.05,963,9,0.99,0.01,862,110,0.89,0.11,957,15,0.98,0.02,3709,179,0.94,0.05
little_char_1005_p.png,p,p,85,68,0.56,0.44,86,67,0.56,0.44,91,62,0.59,0.41,153,0,1.00,0.00,415,197,0.64,0.30
little_char_209_p.png,p,,145,31,0.82,0.18,81,95,0.46,0.54,82,94,0.47,0.53,166,10,0.94,0.06,474,230,0.65,0.32
little_char_502_d.png,d,,220,4,0.98,0.02,178,46,0.79,0.21,119,105,0.53,0.47,129,95,0.58,0.42,646,250,0.68,0.26
little_char_490_x.png,x,x,864,36,0.96,0.04,837,63,0.93,0.07,797,103,0.89,0.11,882,18,0.98,0.02,3380,220,0.92,0.06
little_char_1040_g.png,g,,137,84,0.62,0.38,136,85,0.62,0.38,191,30,0.86,0.14,136,85,0.62,0.38,600,284,0.65,0.31
little_char_1086_v.png,v,f,139,41,0.77,0.23,123,57,0.68,0.32,110,70,0.61,0.39,170,10,0.94,0.06,542,178,0.72,0.24
little_char_824_l.png,l,f,39,11,0.78,0.22,30,20,0.60,0.40,26,24,0.52,0.48,48,2,0.96,0.04,143,57,0.68,0.27
little_char_120_k.png,k,,143,97,0.60,0.40,221,19,0.92,0.08,127,113,0.53,0.47,183,57,0.76,0.24,674,286,0.70,0.30
little_char_165_k.png,k,a,880,56,0.94,0.06,935,1,1.00,0.00,708,228,0.76,0.24,901,35,0.96,0.04,3424,320,0.90,0.08
little_char_686_s.png,s,,192,32,0.86,0.14,158,66,0.71,0.29,178,46,0.79,0.21,136,88,0.61,0.39,664,232,0.72,0.25
little_char_1270_x.png,x,x,921,24,0.97,0.03,945,0,1.00,0.00,792,153,0.84,0.16,945,0,1.00,0.00,3603,177,0.94,0.05
little_char_675_k.png,k,,236,52,0.82,0.18,267,21,0.93,0.07,165,123,0.57,0.43,184,104,0.64,0.36,852,300,0.70,0.25
little_char_640_b.png,b,a,161,47,0.77,0.23,208,0,1.00,0.00,126,82,0.61,0.39,118,90,0.57,0.43,613,219,0.69,0.25
little_char_1159_t.png,t,i,139,70,0.67,0.33,202,7,0.97,0.03,130,79,0.62,0.38,176,33,0.84,0.16,647,189,0.77,0.23
little_char_1290_j.png,j,j,872,38,0.96,0.04,910,0,1.00,0.00,773,137,0.85,0.15,910,0,1.00,0.00,3465,175,0.92,0.05
little_char_1226_r.png,r,c,875,35,0.96,0.04,827,83,0.91,0.09,851,59,0.94,0.06,910,0,1.00,0.00,3463,177,0.92,0.05
little_char_519_p.png,p,p,852,93,0.90,0.10,844,101,0.89,0.11,867,78,0.92,0.08,943,2,1.00,0.00,3506,274,0.91,0.07
little_char_709_j.png,j,d,126,9,0.93,0.07,81,54,0.60,0.40,85,50,0.63,0.37,77,58,0.57,0.43,369,171,0.66,0.31
little_char_190_b.png,b,,842,68,0.93,0.07,910,0,1.00,0.00,767,143,0.84,0.16,893,17,0.98,0.02,3412,228,0.91,0.06
little_char_113_d.png,d,,204,4,0.98,0.02,149,59,0.72,0.28,130,78,0.62,0.38,127,81,0.61,0.39,610,222,0.73,0.27
little_char_1171_o.png,o,,92,51,0.64,0.36,89,54,0.62,0.38,89,54,0.62,0.38,82,61,0.57,0.43,352,220,0.57,0.35
little_char_817_c.png,c,c,117,39,0.75,0.25,124,32,0.79,0.21,109,47,0.70,0.30,126,30,0.81,0.19,476,148,0.73,0.23
little_char_594_n.png,n,,854,82,0.91,0.09,936,0,1.00,0.00,819,117,0.88,0.12,936,0,1.00,0.00,3545,199,0.93,0.05
little_char_1003_a.png,a,,136,44,0.76,0.24,117,63,0.65,0.35,133,47,0.74,0.26,100,80,0.56,0.44,486,234,0.65,0.31
little_char_1247_s.png,s,,165,17,0.91,0.09,117,65,0.64,0.36,136,46,0.75,0.25,119,63,0.65,0.35,537,191,0.71,0.25
little_char_18_s.png,s,s,123,33,0.79,0.21,93,63,0.60,0.40,120,36,0.77,0.23,101,55,0.65,0.35,437,187,0.70,0.30
little_char_236_r.png,r,t,919,26,0.97,0.03,879,66,0.93,0.07,853,92,0.90,0.10,945,0,1.00,0.00,3596,184,0.94,0.05
little_char_1224_p.png,p,,852,58,0.94,0.06,814,96,0.89,0.11,826,84,0.91,0.09,910,0,1.00,0.00,3402,238,0.90,0.06
little_char_357_v.png,v,,177,47,0.79,0.21,160,64,0.71,0.29,150,74,0.67,0.33,208,16,0.93,0.07,695,201,0.75,0.22
little_char_808_d.png,d,,280,0,1.00,0.00,196,84,0.70,0.30,178,102,0.64,0.36,200,80,0.71,0.29,854,266,0.74,0.23
little_char_1148_k.png,k,,322,62,0.84,0.16,383,1,1.00,0.00,191,193,0.50,0.50,310,74,0.81,0.19,1206,330,0.75,0.20
little_char_86_g.png,g,,92,76,0.55,0.45,101,67,0.60,0.40,115,53,0.68,0.32,96,72,0.57,0.43,404,268,0.56,0.37
little_char_154_q.png,q,,69,75,0.48,0.52,72,72,0.50,0.50,114,30,0.79,0.21,114,30,0.79,0.21,369,207,0.64,0.36
little_char_494_k.png,k,a,917,55,0.94,0.06,944,28,0.97,0.03,874,98,0.90,0.10,886,86,0.91,0.09,3621,267,0.91,0.07
little_char_1160_g.png,g,,158,66,0.71,0.29,145,79,0.65,0.35,181,43,0.81,0.19,131,93,0.58,0.42,615,281,0.64,0.29
little_char_102_m.png,m,,902,70,0.93,0.07,930,42,0.96,0.04,874,98,0.90,0.10,834,138,0.86,0.14,3540,348,0.91,0.09
little_char_1328_n.png,n,,924,12,0.99,0.01,927,9,0.99,0.01,796,140,0.85,0.15,936,0,1.00,0.00,3583,161,0.94,0.04
little_char_124_n.png,n,,62,48,0.56,0.44,61,49,0.55,0.45,76,34,0.69,0.31,80,30,0.73,0.27,279,161,0.61,0.35
little_char_515_k.png,k,,917,55,0.94,0.06,942,30,0.97,0.03,799,173,0.82,0.18,887,85,0.91,0.09,3545,343,0.91,0.09
little_char_467_e.png,e,,100,80,0.56,0.44,113,67,0.63,0.37,110,70,0.61,0.39,135,45,0.75,0.25,458,262,0.59,0.34
little_char_533_h.png,h,h,184,68,0.73,0.27,213,39,0.85,0.15,176,76,0.70,0.30,171,81,0.68,0.32,744,264,0.72,0.25
little_char_705_q.png,q,,136,98,0.58,0.42,113,121,0.48,0.52,205,29,0.88,0.12,181,53,0.77,0.23,635,301,0.68,0.32
little_char_1254_x.png,x,x,100,40,0.71,0.29,101,39,0.72,0.28,94,46,0.67,0.33,91,49,0.65,0.35,386,174,0.67,0.30
little_char_21_a.png,a,y,165,73,0.69,0.31,203,35,0.85,0.15,164,74,0.69,0.31,150,88,0.63,0.37,682,270,0.72,0.28
little_char_552_i.png,i,,877,68,0.93,0.07,945,0,1.00,0.00,868,77,0.92,0.08,945,0,1.00,0.00,3635,145,0.93,0.04
little_char_406_d.png,d,de,945,0,1.00,0.00,900,45,0.95,0.05,809,136,0.86,0.14,887,58,0.94,0.06,3541,239,0.92,0.06
little_char_517_i.png,i,,901,44,0.95,0.05,936,9,0.99,0.01,894,51,0.95,0.05,945,0,1.00,0.00,3676,104,0.96,0.03
little_char_894_d.png,d,,956,24,0.98,0.02,937,43,0.96,0.04,789,191,0.81,0.19,966,14,0.99,0.01,3648,272,0.92,0.07
little_char_784_b.png,b,b,152,52,0.75,0.25,198,6,0.97,0.03,108,96,0.53,0.47,113,91,0.55,0.45,571,245,0.68,0.29
little_char_128_c.png,c,a,905,67,0.93,0.07,972,0,1.00,0.00,858,114,0.88,0.12,960,12,0.99,0.01,3695,193,0.95,0.05
little_char_234_q.png,q,g,960,12,0.99,0.01,751,221,0.77,0.23,972,0,1.00,0.00,894,78,0.92,0.08,3577,311,0.90,0.08
little_char_1038_q.png,q,,148,80,0.65,0.35,121,107,0.53,0.47,226,2,0.99,0.01,149,79,0.65,0.35,644,268,0.68,0.28
little_char_569_o.png,o,o,119,50,0.70,0.30,122,47,0.72,0.28,105,64,0.62,0.38,103,66,0.61,0.39,449,227,0.64,0.32
little_char_1107_a.png,a,,167,58,0.74,0.26,154,71,0.68,0.32,175,50,0.78,0.22,144,81,0.64,0.36,640,260,0.67,0.27
little_char_34_m.png,m,,130,79,0.62,0.38,113,96,0.54,0.46,161,48,0.77,0.23,121,88,0.58,0.42,525,311,0.60,0.36
little_char_1298_u.png,u,,918,27,0.97,0.03,924,21,0.98,0.02,856,89,0.91,0.09,872,73,0.92,0.08,3570,210,0.93,0.05
little_char_7_a.png,a,,149,59,0.72,0.28,155,53,0.75,0.25,137,71,0.66,0.34,119,89,0.57,0.43,560,272,0.63,0.31
little_char_983_x.png,x,,128,48,0.73,0.27,127,49,0.72,0.28,108,68,0.61,0.39,137,39,0.78,0.22,500,204,0.66,0.27
little_char_27_p.png,p,f,121,59,0.67,0.33,114,66,0.63,0.37,112,68,0.62,0.38,180,0,1.00,0.00,527,193,0.71,0.26
little_char_1233_h.png,h,b,154,67,0.70,0.30,215,6,0.97,0.03,139,82,0.63,0.37,131,90,0.59,0.41,639,245,0.70,0.27
little_char_1276_h.png,h,h,161,55,0.75,0.25,201,15,0.93,0.07,127,89,0.59,0.41,119,97,0.55,0.45,608,256,0.66,0.28
little_char_458_p.png,p,e,122,38,0.76,0.24,90,70,0.56,0.44,123,37,0.77,0.23,154,6,0.96,0.04,489,151,0.73,0.22
little_char_1018_c.png,c,,891,45,0.95,0.05,932,4,1.00,0.00,862,74,0.92,0.08,926,10,0.99,0.01,3611,133,0.95,0.03
little_char_251_t.png,t,i,864,46,0.95,0.05,910,0,1.00,0.00,774,136,0.85,0.15,890,20,0.98,0.02,3438,202,0.91,0.05
little_char_9_y.png,y,,253,69,0.79,0.21,202,120,0.63,0.37,271,51,0.84,0.16,223,99,0.69,0.31,949,339,0.72,0.26
little_char_791_y.png,y,,137,84,0.62,0.38,139,82,0.63,0.37,190,31,0.86,0.14,135,86,0.61,0.39,601,283,0.66,0.31
little_char_1367_r.png,r,,972,0,1.00,0.00,939,33,0.97,0.03,891,81,0.92,0.08,927,45,0.95,0.05,3729,159,0.96,0.04
little_char_625_f.png,f,,327,33,0.91,0.09,267,93,0.74,0.26,289,71,0.80,0.20,297,63,0.82,0.17,1180,260,0.79,0.17
little_char_1051_n.png,n,n,90,40,0.69,0.31,52,78,0.40,0.60,79,51,0.61,0.39,90,40,0.69,0.31,311,209,0.57,0.38
little_char_500_g.png,g,,126,94,0.57,0.43,107,113,0.49,0.51,195,25,0.89,0.11,127,93,0.58,0.42,555,325,0.60,0.35
little_char_870_r.png,r,,895,77,0.92,0.08,939,33,0.97,0.03,898,74,0.92,0.08,967,5,0.99,0.01,3699,189,0.95,0.05
little_char_268_p.png,p,,856,54,0.94,0.06,832,78,0.91,0.09,813,97,0.89,0.11,907,3,1.00,0.00,3408,232,0.91,0.06
little_char_187_m.png,m,,114,86,0.57,0.43,131,69,0.66,0.34,136,64,0.68,0.32,139,61,0.69,0.30,520,280,0.62,0.33
little_char_1166_w.png,w,,246,66,0.79,0.21,273,39,0.88,0.12,177,135,0.57,0.43,222,90,0.71,0.29,918,330,0.71,0.25
little_char_449_x.png,x,,934,38,0.96,0.04,926,46,0.95,0.05,831,141,0.85,0.15,965,7,0.99,0.01,3656,232,0.94,0.06
little_char_119_y.png,y,y,189,51,0.79,0.21,164,76,0.68,0.32,198,42,0.82,0.17,127,113,0.53,0.47,678,282,0.71,0.29
little_char_1252_s.png,s,s,193,17,0.92,0.08,124,86,0.59,0.41,168,42,0.80,0.20,133,77,0.63,0.37,618,222,0.71,0.26
little_char_1241_n.png,n,,88,42,0.68,0.32,59,71,0.45,0.55,86,44,0.66,0.34,85,45,0.65,0.35,318,202,0.56,0.36
little_char_1365_j.png,j,,885,25,0.97,0.03,910,0,1.00,0.00,750,160,0.82,0.18,903,7,0.99,0.01,3448,192,0.93,0.05
little_char_736_s.png,s,s,188,7,0.96,0.04,101,94,0.52,0.48,159,36,0.82,0.18,123,72,0.63,0.37,571,209,0.71,0.26
little_char_1175_p.png,p,e,129,51,0.72,0.28,98,82,0.54,0.46,117,63,0.65,0.35,139,41,0.77,0.23,483,237,0.64,0.32
little_char_437_d.png,d,,929,43,0.96,0.04,971,1,1.00,0.00,765,207,0.79,0.21,957,15,0.98,0.02,3622,266,0.91,0.07
little_char_1378_o.png,o,o,132,37,0.78,0.22,116,53,0.69,0.31,103,66,0.61,0.39,99,70,0.59,0.41,450,226,0.64,0.32
little_char_73_b.png,b,,886,59,0.94,0.06,945,0,1.00,0.00,806,139,0.85,0.15,886,59,0.94,0.06,3523,257,0.93,0.07
little_char_411_p.png,p,,877,68,0.93,0.07,908,37,0.96,0.04,792,153,0.84,0.16,941,4,1.00,0.00,3518,262,0.92,0.07
little_char_1153_d.png,d,,245,10,0.96,0.04,195,60,0.76,0.24,148,107,0.58,0.42,166,89,0.65,0.35,754,266,0.69,0.25
little_char_1387_m.png,m,,121,83,0.59,0.41,139,65,0.68,0.32,132,72,0.65,0.35,158,46,0.77,0.23,550,266,0.65,0.32
little_char_395_o.png,o,o,109,47,0.70,0.30,106,50,0.68,0.32,96,60,0.62,0.38,85,71,0.54,0.46,396,228,0.59,0.34
little_char_839_r.png,r,,820,90,0.90,0.10,874,36,0.96,0.04,822,88,0.90,0.10,910,0,1.00,0.00,3426,214,0.91,0.06
little_char_744_o.png,o,,122,73,0.63,0.37,146,49,0.75,0.25,138,57,0.71,0.29,113,82,0.58,0.42,519,261,0.64,0.32
little_char_655_b.png,b,,898,47,0.95,0.05,945,0,1.00,0.00,777,168,0.82,0.18,923,22,0.98,0.02,3543,237,0.92,0.06
little_char_1179_j.png,j,,869,41,0.95,0.05,910,0,1.00,0.00,799,111,0.88,0.12,910,0,1.00,0.00,3488,152,0.93,0.04
little_char_539_y.png,y,y,148,73,0.67,0.33,143,78,0.65,0.35,180,41,0.81,0.19,134,87,0.61,0.39,605,279,0.66,0.31
little_char_881_e.png,e,,117,93,0.56,0.44,146,64,0.70,0.30,146,64,0.70,0.30,172,38,0.82,0.18,581,259,0.67,0.30
little_char_318_q.png,q,,132,84,0.61,0.39,127,89,0.59,0.41,210,6,0.97,0.03,133,83,0.62,0.38,602,262,0.70,0.30
little_char_413_r.png,r,,926,46,0.95,0.05,897,75,0.92,0.08,902,70,0.93,0.07,971,1,1.00,0.00,3696,192,0.95,0.05
little_char_1053_a.png,a,,877,59,0.94,0.06,911,25,0.97,0.03,847,89,0.90,0.10,835,101,0.89,0.11,3470,274,0.91,0.07
little_char_82_x.png,x,x,901,35,0.96,0.04,860,76,0.92,0.08,859,77,0.92,0.08,850,86,0.91,0.09,3470,274,0.91,0.07
little_char_1412_z.png,z,,185,36,0.84,0.16,122,99,0.55,0.45,123,98,0.56,0.44,158,63,0.71,0.29,588,296,0.67,0.33
little_char_623_m.png,m,m,845,127,0.87,0.13,891,81,0.92,0.08,868,104,0.89,0.11,914,58,0.94,0.06,3518,370,0.90,0.10
little_char_764_j.png,j,,160,0,1.00,0.00,104,56,0.65,0.35,134,26,0.84,0.16,96,64,0.60,0.40,494,146,0.71,0.21
little_char_616_s.png,s,s,142,53,0.73,0.27,129,66,0.66,0.34,139,56,0.71,0.29,125,70,0.64,0.36,535,245,0.69,0.31
little_char_201_b.png,b,b,155,65,0.70,0.30,220,0,1.00,0.00,137,83,0.62,0.38,140,80,0.64,0.36,652,228,0.74,0.26
little_char_797_e.png,e,c,770,140,0.85,0.15,908,2,1.00,0.00,827,83,0.91,0.09,892,18,0.98,0.02,3397,243,0.90,0.06
little_char_1245_j.png,j,ij,120,0,1.00,0.00,87,33,0.72,0.28,80,40,0.67,0.33,55,65,0.46,0.54,342,138,0.68,0.28
little_char_1073_s.png,s,s,128,54,0.70,0.30,132,50,0.73,0.27,140,42,0.77,0.23,119,63,0.65,0.35,519,209,0.71,0.29
little_char_1414_k.png,k,,156,69,0.69,0.31,164,61,0.73,0.27,174,51,0.77,0.23,152,73,0.68,0.32,646,254,0.67,0.26
little_char_100_u.png,u,,144,52,0.73,0.27,156,40,0.80,0.20,138,58,0.70,0.30,128,68,0.65,0.35,566,218,0.67,0.26
little_char_531_g.png,g,c,109,83,0.57,0.43,86,106,0.45,0.55,158,34,0.82,0.18,112,80,0.58,0.42,465,303,0.59,0.38
little_char_1407_a.png,a,,243,77,0.76,0.24,248,72,0.78,0.23,251,69,0.78,0.22,212,108,0.66,0.34,954,326,0.72,0.25
little_char_688_g.png,g,o,111,85,0.57,0.43,121,75,0.62,0.38,162,34,0.83,0.17,110,86,0.56,0.44,504,280,0.62,0.34
little_char_203_w.png,w,w,862,74,0.92,0.08,893,43,0.95,0.05,838,98,0.90,0.10,837,99,0.89,0.11,3430,314,0.90,0.08
little_char_301_p.png,p,p,847,63,0.93,0.07,838,72,0.92,0.08,806,104,0.89,0.11,903,7,0.99,0.01,3394,246,0.91,0.07
little_char_1345_o.png,o,o,169,55,0.75,0.25,152,72,0.68,0.32,154,70,0.69,0.31,159,65,0.71,0.29,634,262,0.71,0.29
little_char_987_f.png,f,,819,153,0.84,0.16,971,1,1.00,0.00,848,124,0.87,0.13,972,0,1.00,0.00,3610,278,0.93,0.07
little_char_95_a.png,a,a,903,69,0.93,0.07,933,39,0.96,0.04,862,110,0.89,0.11,868,104,0.89,0.11,3566,322,0.92,0.08
little_char_1071_f.png,f,,159,45,0.78,0.22,136,68,0.67,0.33,141,63,0.69,0.31,148,56,0.73,0.27,584,232,0.70,0.28
little_char_1057_e.png,e,e,859,86,0.91,0.09,935,10,0.99,0.01,835,110,0.88,0.12,945,0,1.00,0.00,3574,206,0.93,0.05
little_char_161_b.png,b,,863,47,0.95,0.05,910,0,1.00,0.00,764,146,0.84,0.16,888,22,0.98,0.02,3425,215,0.92,0.06
little_char_788_c.png,c,a,122,54,0.69,0.31,130,46,0.74,0.26,112,64,0.64,0.36,123,53,0.70,0.30,487,217,0.69,0.31
little_char_565_y.png,y,,839,97,0.90,0.10,887,49,0.95,0.05,895,41,0.96,0.04,869,67,0.93,0.07,3490,254,0.91,0.07
little_char_147_a.png,a,,231,75,0.75,0.25,248,58,0.81,0.19,249,57,0.81,0.19,209,97,0.68,0.32,937,287,0.74,0.23
little_char_66_o.png,o,o,124,32,0.79,0.21,95,61,0.61,0.39,97,59,0.62,0.38,97,59,0.62,0.38,413,211,0.66,0.34
little_char_1405_b.png,b,,152,64,0.70,0.30,216,0,1.00,0.00,119,97,0.55,0.45,139,77,0.64,0.36,626,238,0.68,0.26
little_char_820_r.png,r,,100,56,0.64,0.36,111,45,0.71,0.29,94,62,0.60,0.40,156,0,1.00,0.00,461,163,0.68,0.24
little_char_225_b.png,b,,890,55,0.94,0.06,941,4,1.00,0.00,842,103,0.89,0.11,865,80,0.92,0.08,3538,242,0.92,0.06
little_char_716_w.png,w,,182,70,0.72,0.28,210,42,0.83,0.17,192,60,0.76,0.24,149,103,0.59,0.41,733,275,0.70,0.26
little_char_919_d.png,d,a,881,29,0.97,0.03,900,10,0.99,0.01,718,192,0.79,0.21,910,0,1.00,0.00,3409,231,0.91,0.06
little_char_1059_k.png,k,,972,0,1.00,0.00,971,1,1.00,0.00,847,125,0.87,0.13,853,119,0.88,0.12,3643,245,0.94,0.06
little_char_1300_y.png,y,,900,72,0.93,0.07,912,60,0.94,0.06,907,65,0.93,0.07,837,135,0.86,0.14,3556,332,0.90,0.08
little_char_504_x.png,x,w,184,40,0.82,0.18,155,69,0.69,0.31,136,88,0.61,0.39,201,23,0.90,0.10,676,220,0.73,0.24
little_char_574_q.png,q,g,132,84,0.61,0.39,92,124,0.43,0.57,153,63,0.71,0.29,162,54,0.75,0.25,539,325,0.61,0.37
