Image,Letter,White_0_0,Black_0_0,White_0_1,Black_0_1,White_0_2,Black_0_2,White_0_3,Black_0_3,White_0_4,Black_0_4,White_1_0,Black_1_0,White_1_1,Black_1_1,White_1_2,Black_1_2,White_1_3,Black_1_3,White_1_4,Black_1_4,White_2_0,Black_2_0,White_2_1,Black_2_1,White_2_2,Black_2_2,White_2_3,Black_2_3,White_2_4,Black_2_4,White_3_0,Black_3_0,White_3_1,Black_3_1,White_3_2,Black_3_2,White_3_3,Black_3_3,White_3_4,Black_3_4,White_4_0,Black_4_0,White_4_1,Black_4_1,White_4_2,Black_4_2,White_4_3,Black_4_3,White_4_4,Black_4_4
little_char_1561.png,h,15,0,15,0,15,0,15,0,15,0,15,0,13,2,15,0,15,0,12,3,15,0,9,6,12,3,15,0,12,3,15,0,7,8,5,10,13,2,12,3,15,0,8,7,10,5,13,2,11,4
little_char_720.png,i,2,0,2,0,2,0,1,1,2,0,2,0,2,0,1,1,0,2,2,0,2,0,2,0,0,2,1,1,2,0,2,0,0,2,0,2,2,0,2,0,2,0,1,1,1,1,2,0,2,0
little_char_721.png,g,4,0,3,1,2,2,3,1,4,0,3,1,1,3,2,2,1,3,3,1,2,2,2,2,4,0,2,2,2,2,4,0,1,3,1,3,1,3,2,2,4,0,4,0,4,0,1,3,4,0
little_char_1548.png,,3,1,3,1,4,0,4,0,2,2,2,2,2,2,4,0,2,2,2,2,2,2,1,3,4,0,0,4,4,0,4,0,1,3,1,3,2,2,4,0,4,0,3,1,1,3,4,0,4,0
little_char_1560.png,e,6,0,6,0,3,3,3,3,5,1,6,0,1,5,4,2,4,2,0,6,5,1,1,5,5,1,5,1,4,2,4,2,0,6,3,3,3,3,6,0,6,0,3,3,3,3,6,0,6,0
little_char_1206.png,f,4,0,4,0,4,0,3,1,3,1,4,0,4,0,3,1,0,4,3,1,4,0,4,0,1,3,3,1,4,0,2,2,2,2,2,2,4,0,4,0,2,2,1,3,4,0,4,0,4,0
little_char_1212.png,b,15,0,15,0,15,0,13,2,13,2,15,0,11,4,15,0,15,0,15,0,15,0,10,5,15,0,15,0,15,0,15,0,10,5,10,5,15,0,15,0,15,0,8,7,6,9,13,2,15,0
little_char_1574.png,,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,1,1,2,0,1,1,0,2,0,2,1,1,2,0,0,2,0,2,2,0,2,0,1,1,1,1,2,0,2,0,2,0
little_char_912.png,k,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,2,0,2,0,2,0,1,1,0,2,0,2,2,0,2,0,0,2,0,2,0,2,2,0,0,2,0,2,2,0,1,1
little_char_906.png,,12,3,15,0,15,0,15,0,15,0,12,3,15,0,13,2,13,2,15,0,12,3,15,0,9,6,11,4,15,0,12,3,15,0,12,3,8,7,15,0,12,3,11,4,8,7,10,5,15,0
little_char_251.png,,4,0,3,1,2,2,4,0,4,0,2,2,1,3,2,2,0,4,3,1,3,1,1,3,2,2,1,3,2,2,4,0,3,1,2,2,2,2,0,4,4,0,4,0,4,0,4,0,0,4
little_char_1038.png,n,15,0,15,0,15,0,15,0,14,1,15,0,15,0,15,0,15,0,15,0,15,0,12,3,14,1,15,0,15,0,12,3,7,8,10,5,15,0,15,0,12,3,12,3,9,6,15,0,12,3
little_char_537.png,w,14,1,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,2,11,4,13,2,12,3,15,0,12,3,10,5,9,6,9,6,15,0,13,2,4,11,7,8,9,6,15,0
little_char_1004.png,,3,1,3,1,4,0,4,0,4,0,2,2,2,2,4,0,3,1,3,1,2,2,3,1,1,3,1,3,3,1,2,2,1,3,2,2,4,0,4,0,3,1,0,4,1,3,4,0,4,0
little_char_1762.png,,9,6,12,3,10,5,10,5,9,6,12,3,15,0,15,0,15,0,15,0,13,2,13,2,11,4,15,0,15,0,15,0,12,3,4,11,12,3,15,0,12,3,11,4,3,12,15,0,15,0
little_char_279.png,,12,3,13,2,11,4,11,4,10,5,12,3,13,2,6,9,15,0,15,0,12,3,10,5,13,2,15,0,15,0,12,3,7,8,13,2,15,0,15,0,12,3,8,7,13,2,15,0,15,0
little_char_1010.png,,6,0,3,3,6,0,6,0,6,0,4,2,1,5,4,2,3,3,3,3,2,4,5,1,1,5,3,3,3,3,2,4,6,0,0,6,6,0,3,3,5,1,6,0,5,1,6,0,1,5
little_char_286.png,a,4,0,4,0,4,0,4,0,3,1,4,0,4,0,4,0,4,0,2,2,4,0,4,0,3,1,4,0,1,3,3,1,0,4,2,2,1,3,0,4,3,1,0,4,3,1,4,0,1,3
little_char_8.png,,15,0,15,0,15,0,15,0,15,0,15,0,13,2,15,0,15,0,15,0,15,0,8,7,15,0,15,0,15,0,15,0,11,4,15,0,15,0,15,0,7,8,6,9,15,0,15,0,15,0
little_char_325.png,p,2,0,2,0,2,0,1,1,1,1,2,0,2,0,0,2,0,2,1,1,2,0,1,1,0,2,2,0,2,0,2,0,0,2,0,2,1,1,0,2,2,0,0,2,0,2,2,0,2,0
little_char_443.png,e,15,0,15,0,15,0,15,0,14,1,15,0,10,5,10,5,15,0,15,0,15,0,9,6,9,6,15,0,15,0,15,0,9,6,15,0,15,0,15,0,15,0,6,9,14,1,15,0,15,0
little_char_457.png,j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
little_char_1158.png,d,2,0,2,0,2,0,1,1,1,1,2,0,2,0,2,0,1,1,0,2,2,0,2,0,2,0,2,0,0,2,2,0,0,2,0,2,2,0,2,0,2,0,1,1,0,2,0,2,0,2
little_char_331.png,,3,0,1,2,1,2,1,2,2,1,2,1,1,2,0,3,2,1,2,1,3,0,3,0,3,0,3,0,0,3,3,0,3,0,3,0,1,2,0,3,3,0,3,0,3,0,2,1,1,2
little_char_319.png,a,4,0,4,0,2,2,2,2,4,0,3,1,0,4,2,2,2,2,1,3,2,2,2,2,4,0,4,0,0,4,3,1,0,4,2,2,1,3,0,4,4,0,4,0,2,2,4,0,0,4
little_char_1616.png,,15,0,15,0,15,0,15,0,15,0,15,0,15,0,12,3,11,4,15,0,15,0,15,0,6,9,8,7,15,0,15,0,15,0,4,11,10,5,15,0,15,0,15,0,9,6,14,1,15,0
little_char_1602.png,h,12,3,15,0,15,0,15,0,13,2,12,3,10,5,15,0,15,0,15,0,13,2,9,6,15,0,15,0,15,0,15,0,9,6,7,8,10,5,14,1,13,2,9,6,9,6,9,6,15,0
little_char_1164.png,,4,0,2,2,4,0,4,0,4,0,4,0,0,4,4,0,4,0,3,1,3,1,2,2,4,0,4,0,3,1,2,2,2,2,4,0,4,0,3,1,3,1,0,4,2,2,2,2,1,3
little_char_494.png,q,15,0,13,2,15,0,15,0,15,0,14,1,7,8,9,6,15,0,15,0,14,1,8,7,9,6,15,0,15,0,15,0,11,4,12,3,15,0,15,0,15,0,10,5,15,0,15,0,15,0
little_char_1825.png,y,4,0,3,1,4,0,4,0,4,0,2,2,0,4,2,2,4,0,4,0,3,1,0,4,1,3,4,0,3,1,4,0,3,1,0,4,3,1,1,3,4,0,4,0,3,1,0,4,1,3
little_char_1819.png,y,4,0,2,2,2,2,4,0,4,0,2,2,0,4,1,3,0,4,3,1,2,2,2,2,4,0,3,1,0,4,3,1,1,3,3,1,4,0,2,2,4,0,3,1,1,3,0,4,0,4
little_char_127.png,a,4,0,3,1,2,2,2,2,3,1,4,0,0,4,2,2,2,2,3,1,2,2,2,2,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0
little_char_133.png,x,2,0,2,0,1,1,1,1,2,0,2,0,2,0,1,1,0,2,1,1,2,0,2,0,2,0,0,2,0,2,2,0,2,0,1,1,0,2,1,1,2,0,1,1,0,2,1,1,2,0
little_char_655.png,,4,0,3,1,2,2,1,3,2,2,3,1,1,3,3,1,4,0,3,1,2,2,1,3,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,1,3,4,0,4,0,4,0
little_char_1414.png,,12,8,14,6,14,6,14,6,15,5,16,4,20,0,16,4,20,0,20,0,15,5,17,3,9,11,20,0,20,0,17,3,12,8,11,9,19,1,20,0,15,5,13,7,9,11,17,3,20,0
little_char_1366.png,s,4,0,3,1,4,0,3,1,3,1,4,0,0,4,4,0,2,2,0,4,2,2,2,2,1,3,1,3,0,4,4,0,2,2,4,0,3,1,1,3,3,1,3,1,4,0,4,0,1,3
little_char_1400.png,,2,0,2,0,2,0,1,1,1,1,2,0,2,0,0,2,0,2,2,0,2,0,0,2,0,2,0,2,2,0,2,0,0,2,0,2,0,2,2,0,2,0,2,0,1,1,2,0,2,0
little_char_682.png,a,4,0,4,0,4,0,3,1,4,0,4,0,4,0,4,0,1,3,4,0,4,0,4,0,4,0,1,3,4,0,4,0,4,0,2,2,0,4,4,0,3,1,1,3,2,2,1,3,2,2
little_char_1399.png,o,4,0,3,1,2,2,2,2,4,0,4,0,1,3,4,0,2,2,1,3,2,2,2,2,4,0,4,0,2,2,4,0,0,4,2,2,2,2,1,3,4,0,3,1,2,2,2,2,2,2
little_char_18.png,h,4,0,3,1,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,0,4,0,2,2,4,0,2,2,4,0,2,2,2,2,1,3,0,4,2,2,3,1,0,4,3,1,2,2,2,2
little_char_30.png,,5,1,5,1,6,0,3,3,5,1,3,3,3,3,6,0,0,6,3,3,6,0,3,3,2,4,1,5,3,3,6,0,2,4,4,2,6,0,2,4,6,0,6,0,4,2,2,4,1,5
little_char_858.png,b,6,0,4,2,4,2,6,0,6,0,6,0,2,4,5,1,6,0,6,0,5,1,2,4,4,2,5,1,6,0,3,3,1,5,4,2,2,4,4,2,4,2,2,4,2,4,3,3,5,1
little_char_680.png,a,15,0,15,0,15,0,15,0,15,0,15,0,12,3,14,1,15,0,15,0,14,1,8,7,11,4,15,0,15,0,10,5,13,2,11,4,15,0,15,0,13,2,14,1,14,1,15,0,14,1
little_char_694.png,,4,0,4,0,4,0,4,0,2,2,4,0,4,0,0,4,1,3,2,2,4,0,4,0,3,1,0,4,4,0,4,0,4,0,4,0,2,2,2,2,3,1,0,4,2,2,1,3,3,1
little_char_24.png,,4,0,4,0,3,1,3,1,4,0,4,0,4,0,3,1,0,4,4,0,4,0,4,0,4,0,2,2,3,1,4,0,3,1,4,0,2,2,2,2,3,1,0,4,0,4,1,3,3,1
little_char_1370.png,c,4,0,4,0,4,0,1,3,4,0,3,1,0,4,0,4,0,4,0,4,4,0,2,2,3,1,4,0,3,1,4,0,1,3,4,0,4,0,3,1,4,0,0,4,2,2,0,4,3,1
little_char_119.png,a,2,0,2,0,2,0,2,0,2,0,2,0,1,1,0,2,0,2,1,1,2,0,0,2,1,1,1,1,0,2,1,1,1,1,1,1,0,2,1,1,1,1,0,2,0,2,0,2,2,0
little_char_1416.png,o,4,0,3,1,3,1,4,0,4,0,3,1,1,3,2,2,0,4,3,1,2,2,2,2,4,0,1,3,0,4,3,1,0,4,2,2,1,3,0,4,4,0,4,0,2,2,2,2,1,3
little_char_1364.png,w,4,0,4,0,4,0,4,0,3,1,3,1,3,1,4,0,4,0,2,2,4,0,0,4,4,0,4,0,2,2,4,0,2,2,2,2,4,0,2,2,4,0,4,0,1,3,0,4,0,4
little_char_125.png,n,4,0,4,0,3,1,3,1,4,0,4,0,2,2,1,3,1,3,4,0,4,0,0,4,4,0,2,2,2,2,2,2,2,2,4,0,3,1,2,2,4,0,3,1,4,0,4,0,4,0
little_char_643.png,h,4,0,4,0,2,2,4,0,4,0,4,0,4,0,1,3,4,0,4,0,4,0,2,2,2,2,4,0,2,2,4,0,1,3,2,2,1,3,1,3,4,0,0,4,1,3,4,0,1,3
little_char_657.png,u,4,0,4,0,4,0,4,0,2,2,4,0,0,4,4,0,4,0,0,4,3,1,1,3,4,0,4,0,0,4,3,1,1,3,4,0,4,0,0,4,4,0,1,3,1,3,1,3,1,3
little_char_131.png,,4,0,3,1,2,2,3,1,4,0,4,0,1,3,0,4,2,2,3,1,4,0,4,0,3,1,1,3,4,0,4,0,4,0,4,0,1,3,4,0,2,2,2,2,2,2,1,3,4,0
little_char_482.png,i,4,0,3,1,4,0,4,0,4,0,3,1,2,2,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,1,3,2,2,2,2,3,1,3,1,0,4,1,3,0,4,0,4
little_char_1199.png,o,4,0,2,2,2,2,3,1,4,0,3,1,0,4,2,2,1,3,1,3,2,2,1,3,4,0,4,0,1,3,3,1,1,3,2,2,1,3,1,3,4,0,3,1,2,2,3,1,4,0
little_char_496.png,h,2,0,2,0,2,0,1,1,1,1,2,0,2,0,2,0,0,2,1,1,2,0,2,0,0,2,0,2,1,1,2,0,2,0,0,2,0,2,1,1,2,0,0,2,0,2,1,1,2,0
little_char_1614.png,,15,0,15,0,15,0,15,0,15,0,15,0,14,1,14,1,15,0,15,0,15,0,7,8,8,7,9,6,15,0,14,1,7,8,4,11,9,6,15,0,13,2,12,3,12,3,13,2,15,0
little_char_1172.png,,13,2,11,4,10,5,10,5,10,5,15,0,15,0,12,3,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,6,9,8,7,15,0,15,0,15,0,4,11,9,6,15,0,15,0
little_char_1166.png,,6,0,6,0,6,0,6,0,6,0,2,4,6,0,4,2,6,0,4,2,2,4,6,0,1,5,6,0,4,2,3,3,4,2,2,4,2,4,1,5,6,0,1,5,1,5,4,2,4,2
little_char_1600.png,y,12,3,15,0,14,1,10,5,10,5,12,3,15,0,11,4,15,0,15,0,13,2,12,3,5,10,15,0,15,0,12,3,14,1,4,11,12,3,15,0,12,3,15,0,14,1,9,6,15,0
little_char_469.png,q,3,1,3,1,3,1,3,1,4,0,2,2,2,2,2,2,2,2,4,0,2,2,1,3,1,3,2,2,4,0,4,0,2,2,2,2,1,3,4,0,4,0,4,0,4,0,1,3,3,1
little_char_441.png,,3,1,3,1,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,2,2,3,1,2,2,3,1
little_char_327.png,h,2,0,2,0,2,0,1,1,2,0,2,0,2,0,1,1,0,2,2,0,2,0,2,0,0,2,1,1,2,0,2,0,1,1,0,2,1,1,0,2,2,0,0,2,0,2,2,0,2,0
little_char_455.png,,12,3,15,0,15,0,15,0,15,0,12,3,15,0,15,0,15,0,15,0,12,3,15,0,11,4,14,1,15,0,12,3,8,7,6,9,15,0,15,0,12,3,5,10,12,3,15,0,15,0
little_char_509.png,,2,0,2,0,2,0,1,1,2,0,2,0,2,0,0,2,0,2,1,1,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0
little_char_1760.png,,4,0,4,0,3,1,2,2,4,0,4,0,1,3,0,4,0,4,2,2,2,2,0,4,0,4,1,3,4,0,2,2,0,4,2,2,4,0,3,1,3,1,4,0,2,2,2,2,2,2
little_char_1006.png,,15,5,15,5,15,5,15,5,15,5,20,0,18,2,20,0,20,0,20,0,20,0,14,6,17,3,16,4,20,0,20,0,15,5,10,10,20,0,20,0,15,5,15,5,15,5,15,5,15,5
little_char_1012.png,,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,0,2,2,0,2,0,1,1,0,2,1,1,2,0,0,2,0,2,1,1,1,1,2,0,0,2,0,2,2,0,2,0
little_char_535.png,q,3,0,2,1,1,2,1,2,1,2,3,0,2,1,1,2,1,2,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
little_char_253.png,,4,0,3,1,2,2,2,2,3,1,4,0,1,3,3,1,3,1,1,3,2,2,2,2,4,0,4,0,0,4,2,2,1,3,3,1,1,3,0,4,4,0,2,2,2,2,3,1,1,3
little_char_247.png,i,12,3,14,1,14,1,15,0,15,0,12,3,15,0,15,0,15,0,15,0,13,2,12,3,14,1,15,0,15,0,13,2,12,3,12,3,15,0,15,0,15,0,13,2,12,3,15,0,15,0
little_char_521.png,,15,0,15,0,15,0,15,0,15,0,15,0,14,1,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,14,1,7,8,15,0,15,0,15,0,6,9,3,12,15,0,15,0,15,0
little_char_1748.png,,4,0,4,0,2,2,2,2,4,0,4,0,1,3,2,2,0,4,1,3,2,2,2,2,4,0,4,0,1,3,4,0,0,4,2,2,3,1,2,2,4,0,4,0,2,2,1,3,1,3
little_char_910.png,u,4,0,3,1,4,0,4,0,3,1,2,2,2,2,4,0,4,0,2,2,2,2,2,2,4,0,4,0,0,4,2,2,1,3,4,0,3,1,0,4,4,0,1,3,0,4,1,3,3,1
little_char_904.png,,3,1,2,2,4,0,4,0,4,0,3,1,2,2,4,0,4,0,4,0,2,2,1,3,1,3,1,3,2,2,2,2,1,3,4,0,4,0,2,2,3,1,1,3,4,0,3,1,1,3
little_char_1589.png,y,4,0,2,2,4,0,4,0,4,0,3,1,1,3,4,0,2,2,2,2,2,2,2,2,4,0,1,3,3,1,2,2,1,3,4,0,0,4,4,0,4,0,1,3,0,4,1,3,4,0
little_char_938.png,,4,0,4,0,4,0,2,2,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,0,4,0,0,4,4,0,3,1,3,1,4,0,2,2,2,2,3,1,2,2,2,2,2,2,4,0
little_char_1204.png,,4,0,4,0,4,0,4,0,4,0,4,0,4,0,3,1,4,0,3,1,4,0,4,0,1,3,3,1,0,4,4,0,4,0,0,4,1,3,4,0,4,0,2,2,0,4,1,3,4,0
little_char_1562.png,,16,4,15,5,14,6,13,7,11,9,20,0,20,0,12,8,18,2,17,3,20,0,18,2,17,3,20,0,16,4,20,0,13,7,16,4,19,1,14,6,15,5,13,7,14,6,15,5,16,4
little_char_1576.png,i,12,3,15,0,15,0,15,0,15,0,12,3,15,0,6,9,15,0,15,0,12,3,14,1,2,13,13,2,15,0,13,2,15,0,9,6,15,0,15,0,15,0,15,0,9,6,15,0,15,0
little_char_1238.png,,3,0,1,2,3,0,3,0,3,0,2,1,0,3,3,0,3,0,3,0,2,1,1,2,2,1,0,3,1,2,1,2,2,1,1,2,0,3,1,2,1,2,3,0,0,3,2,1,2,1
little_char_723.png,,4,0,4,0,2,2,1,3,3,1,4,0,1,3,3,1,1,3,2,2,2,2,1,3,2,2,2,2,3,1,2,2,2,2,4,0,4,0,4,0,3,1,2,2,4,0,4,0,4,0
little_char_722.png,,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,1,1,2,0,2,0,2,0,2,0,1,1,0,2,1,1,2,0,2,0,2,0,2,0,1,1
little_char_1239.png,,2,0,2,0,1,1,2,0,2,0,2,0,0,2,0,2,0,2,1,1,1,1,0,2,1,1,0,2,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1
little_char_1211.png,a,12,3,15,0,15,0,15,0,15,0,12,3,15,0,10,5,15,0,15,0,12,3,8,7,8,7,12,3,15,0,12,3,9,6,7,8,13,2,15,0,12,3,14,1,12,3,9,6,15,0
little_char_1205.png,i,4,0,2,2,2,2,2,2,3,1,2,2,0,4,3,1,2,2,2,2,2,2,0,4,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,0,4,0,2,2,4,0,4,0,4,0
little_char_1563.png,a,4,0,4,0,3,1,4,0,4,0,4,0,1,3,1,3,0,4,3,1,3,1,1,3,4,0,3,1,2,2,2,2,1,3,4,0,2,2,0,4,3,1,1,3,0,4,0,4,0,4
little_char_939.png,t,2,0,2,0,1,1,1,1,2,0,2,0,2,0,0,2,0,2,2,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,2,0,2,0,2,0,2,0,0,2,1,1,2,0,2,0
little_char_905.png,,4,0,4,0,4,0,3,1,3,1,4,0,4,0,4,0,2,2,3,1,4,0,4,0,4,0,3,1,2,2,2,2,1,3,3,1,3,1,0,4,4,0,2,2,2,2,2,2,3,1
little_char_246.png,k,15,0,15,0,14,1,15,0,14,1,15,0,14,1,15,0,15,0,15,0,15,0,10,5,15,0,15,0,15,0,15,0,10,5,8,7,15,0,15,0,15,0,9,6,11,4,15,0,15,0
little_char_1749.png,,4,0,4,0,2,2,2,2,1,3,4,0,4,0,1,3,1,3,4,0,4,0,4,0,4,0,3,1,1,3,3,1,3,1,4,0,4,0,2,2,4,0,1,3,0,4,1,3,1,3
little_char_520.png,,15,0,15,0,12,3,10,5,10,5,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,14,1,14,1,6,9,13,2,15,0,15,0,14,1,4,11,9,6,15,0,15,0
little_char_1013.png,x,15,0,15,0,15,0,15,0,15,0,15,0,15,0,14,1,11,4,15,0,15,0,13,2,5,10,15,0,15,0,15,0,14,1,6,9,15,0,15,0,15,0,12,3,6,9,15,0,15,0
little_char_1761.png,h,6,0,4,2,4,2,6,0,6,0,6,0,1,5,5,1,6,0,6,0,4,2,0,6,2,4,2,4,2,4,3,3,2,4,6,0,6,0,3,3,6,0,6,0,6,0,6,0,2,4
little_char_508.png,,2,0,2,0,2,0,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,0,2,1,1,1,1,0,2,1,1,0,2
little_char_285.png,a,4,0,4,0,2,2,2,2,4,0,4,0,1,3,1,3,2,2,1,3,3,1,2,2,4,0,4,0,0,4,2,2,1,3,3,1,3,1,0,4,4,0,3,1,2,2,2,2,3,1
little_char_454.png,h,3,1,3,1,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,1,3,0,4,0,4,4,0,2,2,1,3,4,0,1,3,3,1,3,1,4,0,4,0,1,3,4,0
little_char_440.png,,12,3,15,0,15,0,15,0,15,0,13,2,15,0,15,0,15,0,15,0,13,2,15,0,8,7,15,0,15,0,15,0,10,5,13,2,15,0,15,0,15,0,14,1,6,9,12,3,15,0
little_char_1629.png,,6,0,5,1,1,5,6,0,6,0,6,0,1,5,2,4,4,2,1,5,4,2,2,4,4,2,0,6,4,2,2,4,4,2,4,2,3,3,4,2,4,2,6,0,5,1,6,0,6,0
little_char_326.png,,6,0,3,3,2,4,3,3,6,0,5,1,1,5,4,2,1,5,5,1,6,0,5,1,4,2,3,3,2,4,6,0,3,3,5,1,6,0,0,6,5,1,6,0,3,3,3,3,3,3
little_char_1167.png,,4,0,4,0,4,0,4,0,4,0,4,0,3,1,0,4,4,0,1,3,4,0,4,0,1,3,2,2,0,4,4,0,4,0,3,1,0,4,3,1,4,0,3,1,0,4,0,4,1,3
little_char_468.png,,4,0,2,2,4,0,4,0,2,2,3,1,1,3,4,0,4,0,0,4,2,2,2,2,4,0,4,0,0,4,3,1,1,3,4,0,3,1,0,4,4,0,1,3,0,4,0,4,3,1
little_char_1601.png,a,4,0,4,0,2,2,2,2,3,1,4,0,0,4,2,2,2,2,0,4,2,2,2,2,4,0,4,0,0,4,3,1,0,4,2,2,1,3,0,4,4,0,4,0,2,2,3,1,3,1
little_char_1615.png,o,15,0,14,1,15,0,15,0,15,0,15,0,8,7,9,6,15,0,15,0,15,0,10,5,9,6,15,0,15,0,15,0,9,6,7,8,15,0,15,0,15,0,15,0,15,0,15,0,15,0
little_char_1173.png,e,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,14,1,5,10,12,3,15,0,15,0,9,6,6,9,12,3,15,0,15,0,14,1,4,11,10,5,15,0,14,1
little_char_1198.png,,12,3,13,2,10,5,10,5,10,5,12,3,11,4,14,1,12,3,15,0,12,3,9,6,14,1,9,6,15,0,12,3,14,1,5,10,9,6,15,0,12,3,15,0,7,8,10,5,15,0
little_char_1826.png,,4,0,3,1,4,0,4,0,4,0,4,0,0,4,1,3,2,2,2,2,3,1,2,2,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,3,1,3,1,4,0,4,0,4,0
little_char_497.png,g,6,0,5,1,3,3,3,3,5,1,4,2,2,4,5,1,3,3,3,3,6,0,3,3,3,3,1,5,4,2,6,0,6,0,6,0,1,5,6,0,6,0,6,0,4,2,4,2,6,0
little_char_656.png,,4,0,3,1,2,2,3,1,4,0,4,0,2,2,0,4,2,2,4,0,4,0,4,0,0,4,3,1,4,0,3,1,4,0,3,1,1,3,3,1,3,1,1,3,2,2,1,3,2,2
little_char_1359.png,m,6,0,5,1,6,0,6,0,6,0,4,2,0,6,5,1,6,0,6,0,2,4,6,0,2,4,1,5,2,4,2,4,6,0,2,4,4,2,1,5,4,2,4,2,2,4,6,0,2,4
little_char_124.png,j,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,0,2,1,1,1,1,2,0,2,0,2,0,1,1,1,1,0,2
little_char_642.png,,4,0,3,1,2,2,2,2,4,0,4,0,1,3,4,0,1,3,4,0,4,0,2,2,2,2,0,4,2,2,4,0,4,0,2,2,2,2,0,4,3,1,4,0,4,0,4,0,1,3
little_char_1403.png,,6,0,4,2,4,2,2,4,5,1,5,1,4,2,5,1,1,5,5,1,6,0,6,0,1,5,2,4,3,3,6,0,4,2,2,4,5,1,4,2,6,0,4,2,4,2,3,3,4,2
little_char_1365.png,,3,1,4,0,4,0,4,0,3,1,2,2,2,2,4,0,3,1,0,4,3,1,1,3,4,0,0,4,3,1,4,0,1,3,1,3,3,1,4,0,4,0,3,1,1,3,4,0,4,0
little_char_1417.png,a,13,2,9,6,10,5,9,6,10,5,13,2,15,0,11,4,15,0,15,0,15,0,15,0,8,7,15,0,15,0,15,0,13,2,3,12,10,5,15,0,15,0,12,3,2,13,11,4,15,0
little_char_695.png,z,6,0,6,0,4,2,2,4,5,1,6,0,6,0,4,2,5,1,3,3,5,1,2,4,2,4,0,6,2,4,6,0,5,1,2,4,6,0,6,0,6,0,5,1,3,3,2,4,2,4
little_char_25.png,,3,0,2,1,2,1,1,2,1,2,3,0,0,3,0,3,2,1,2,1,3,0,3,0,2,1,2,1,0,3,3,0,3,0,2,1,0,3,1,2,3,0,3,0,1,2,1,2,3,0
little_char_31.png,z,6,0,6,0,4,2,2,4,5,1,6,0,4,2,4,2,6,0,2,4,6,0,6,0,5,1,2,4,2,4,6,0,6,0,2,4,5,1,4,2,6,0,3,3,3,3,2,4,4,2
little_char_681.png,,15,0,14,1,11,4,10,5,11,4,15,0,15,0,15,0,15,0,15,0,12,3,6,9,15,0,15,0,15,0,11,4,13,2,11,4,15,0,15,0,12,3,4,11,10,5,15,0,15,0
little_char_871.png,,2,0,2,0,2,0,1,1,2,0,2,0,2,0,0,2,0,2,0,2,2,0,0,2,0,2,2,0,0,2,2,0,0,2,0,2,0,2,0,2,1,1,1,1,0,2,1,1,2,0
little_char_19.png,,4,0,3,1,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,4,0,4,0,4,0,4,0,1,3,4,0,3,1,0,4,0,4,1,3,3,1,0,4,1,3,4,0
little_char_865.png,a,4,0,4,0,4,0,4,0,2,2,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,0,4,0,0,4,4,0,2,2,0,4,0,4,2,2,2,2,2,2,4,0,2,2,1,3
little_char_685.png,,4,0,3,1,4,0,4,0,4,0,4,0,1,3,4,0,4,0,4,0,4,0,0,4,1,3,2,2,1,3,3,1,3,1,3,1,2,2,1,3,4,0,2,2,2,2,2,2,3,1
little_char_35.png,,4,0,2,2,4,0,4,0,3,1,2,2,2,2,4,0,4,0,0,4,2,2,1,3,4,0,4,0,0,4,4,0,1,3,1,3,1,3,1,3,4,0,4,0,2,2,2,2,4,0
