Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_0_3,Black_0_3,White_Density_0_3,Black_Density_0_3,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_1_3,Black_1_3,White_Density_1_3,Black_Density_1_3,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,White_2_3,Black_2_3,White_Density_2_3,Black_Density_2_3,White_3_0,Black_3_0,White_Density_3_0,Black_Density_3_0,White_3_1,Black_3_1,White_Density_3_1,Black_Density_3_1,White_3_2,Black_3_2,White_Density_3_2,Black_Density_3_2,White_3_3,Black_3_3,White_Density_3_3,Black_Density_3_3,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
big_char_222_J.png,J,,219,15,0.94,0.06,228,6,0.97,0.03,216,18,0.92,0.08,226,8,0.97,0.03,221,13,0.94,0.06,149,85,0.64,0.36,215,19,0.92,0.08,234,0,1.00,0.00,217,17,0.93,0.07,182,52,0.78,0.22,234,0,1.00,0.00,234,0,1.00,0.00,197,37,0.84,0.16,170,64,0.73,0.27,234,0,1.00,0.00,234,0,1.00,0.00,3410,334,0.86,0.08
big_char_343_N.png,N,P,228,6,0.97,0.03,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,224,10,0.96,0.04,149,85,0.64,0.36,220,14,0.94,0.06,233,1,1.00,0.00,231,3,0.99,0.01,130,104,0.56,0.44,151,83,0.65,0.35,234,0,1.00,0.00,232,2,0.99,0.01,234,0,1.00,0.00,203,31,0.87,0.13,234,0,1.00,0.00,3405,339,0.85,0.08
big_char_1111_N.png,N,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,211,23,0.90,0.10,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,125,109,0.53,0.47,227,7,0.97,0.03,185,49,0.79,0.21,234,0,1.00,0.00,206,28,0.88,0.12,156,78,0.67,0.33,189,45,0.81,0.19,234,0,1.00,0.00,3405,339,0.88,0.09
big_char_1090_X.png,X,X,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,234,0,1.00,0.00,178,56,0.76,0.24,165,69,0.71,0.29,234,0,1.00,0.00,233,1,1.00,0.00,145,89,0.62,0.38,189,45,0.81,0.19,234,0,1.00,0.00,215,19,0.92,0.08,215,19,0.92,0.08,219,15,0.94,0.06,234,0,1.00,0.00,3430,314,0.90,0.08
big_char_306_Y.png,Y,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,180,54,0.77,0.23,195,39,0.83,0.17,234,0,1.00,0.00,234,0,1.00,0.00,192,42,0.82,0.18,147,87,0.63,0.37,234,0,1.00,0.00,234,0,1.00,0.00,177,57,0.76,0.24,174,60,0.74,0.26,234,0,1.00,0.00,3405,339,0.89,0.09
big_char_1000_T.png,T,,39,31,0.56,0.44,30,40,0.43,0.57,34,36,0.49,0.51,33,37,0.47,0.53,70,0,1.00,0.00,69,1,0.99,0.01,29,41,0.41,0.59,70,0,1.00,0.00,70,0,1.00,0.00,37,33,0.53,0.47,60,10,0.86,0.14,70,0,1.00,0.00,65,5,0.93,0.07,41,29,0.59,0.41,70,0,1.00,0.00,70,0,1.00,0.00,857,263,0.67,0.21
big_char_376_P.png,P,,54,0,1.00,0.00,29,25,0.54,0.46,25,29,0.46,0.54,27,27,0.50,0.50,34,20,0.63,0.37,22,32,0.41,0.59,27,27,0.50,0.50,22,32,0.41,0.59,16,38,0.30,0.70,32,22,0.59,0.41,53,1,0.98,0.02,54,0,1.00,0.00,24,30,0.44,0.56,48,6,0.89,0.11,54,0,1.00,0.00,54,0,1.00,0.00,575,289,0.61,0.31
big_char_993_R.png,R,R,72,0,1.00,0.00,39,33,0.54,0.46,32,40,0.44,0.56,72,0,1.00,0.00,49,23,0.68,0.32,25,47,0.35,0.65,30,42,0.42,0.58,70,2,0.97,0.03,37,35,0.51,0.49,19,53,0.26,0.74,61,11,0.85,0.15,72,0,1.00,0.00,53,19,0.74,0.26,46,26,0.64,0.36,43,29,0.60,0.40,45,27,0.62,0.38,765,387,0.61,0.31
big_char_186_X.png,X,,30,19,0.61,0.39,48,1,0.98,0.02,48,1,0.98,0.02,29,20,0.59,0.41,35,14,0.71,0.29,25,24,0.51,0.49,17,32,0.35,0.65,43,6,0.88,0.12,42,7,0.86,0.14,2,47,0.04,0.96,39,10,0.80,0.20,49,0,1.00,0.00,26,23,0.53,0.47,43,6,0.88,0.12,30,19,0.61,0.39,49,0,1.00,0.00,555,229,0.68,0.28
big_char_1255_Y.png,Y,Y,45,18,0.71,0.29,48,15,0.76,0.24,38,25,0.60,0.40,54,9,0.86,0.14,51,12,0.81,0.19,44,19,0.70,0.30,17,46,0.27,0.73,19,44,0.30,0.70,63,0,1.00,0.00,52,11,0.83,0.17,24,39,0.38,0.62,17,46,0.27,0.73,45,18,0.71,0.29,33,30,0.52,0.48,15,48,0.24,0.76,22,41,0.35,0.65,587,421,0.50,0.36
big_char_628_I.png,I,H,24,0,1.00,0.00,23,1,0.96,0.04,8,16,0.33,0.67,16,8,0.67,0.33,23,1,0.96,0.04,1,23,0.04,0.96,9,15,0.38,0.62,24,0,1.00,0.00,12,12,0.50,0.50,1,23,0.04,0.96,24,0,1.00,0.00,24,0,1.00,0.00,18,6,0.75,0.25,4,20,0.17,0.83,24,0,1.00,0.00,24,0,1.00,0.00,259,125,0.67,0.33
big_char_647_P.png,P,,221,0,1.00,0.00,199,22,0.90,0.10,207,14,0.94,0.06,221,0,1.00,0.00,221,0,1.00,0.00,101,120,0.46,0.54,189,32,0.86,0.14,221,0,1.00,0.00,213,8,0.96,0.04,162,59,0.73,0.27,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,219,2,0.99,0.01,221,0,1.00,0.00,221,0,1.00,0.00,3279,257,0.87,0.07
big_char_1081_P.png,P,P,215,6,0.97,0.03,149,72,0.67,0.33,191,30,0.86,0.14,218,3,0.99,0.01,220,1,1.00,0.00,114,107,0.52,0.48,170,51,0.77,0.23,221,0,1.00,0.00,198,23,0.90,0.10,177,44,0.80,0.20,221,0,1.00,0.00,221,0,1.00,0.00,216,5,0.98,0.02,219,2,0.99,0.01,221,0,1.00,0.00,221,0,1.00,0.00,3192,344,0.83,0.09
big_char_243_K.png,K,,28,36,0.44,0.56,64,0,1.00,0.00,56,8,0.88,0.12,64,0,1.00,0.00,15,49,0.23,0.77,35,29,0.55,0.45,44,20,0.69,0.31,64,0,1.00,0.00,9,55,0.14,0.86,42,22,0.66,0.34,61,3,0.95,0.05,64,0,1.00,0.00,34,30,0.53,0.47,37,27,0.58,0.42,33,31,0.52,0.48,35,29,0.55,0.45,685,339,0.61,0.30
big_char_1011_K.png,K,,234,0,1.00,0.00,219,15,0.94,0.06,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,140,94,0.60,0.40,178,56,0.76,0.24,234,0,1.00,0.00,234,0,1.00,0.00,113,121,0.48,0.52,194,40,0.83,0.17,234,0,1.00,0.00,234,0,1.00,0.00,229,5,0.98,0.02,218,16,0.93,0.07,234,0,1.00,0.00,3397,347,0.87,0.09
big_char_672_N.png,N,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,146,88,0.62,0.38,234,0,1.00,0.00,215,19,0.92,0.08,234,0,1.00,0.00,108,126,0.46,0.54,194,40,0.83,0.17,206,28,0.88,0.12,223,11,0.95,0.05,202,32,0.86,0.14,169,65,0.72,0.28,234,0,1.00,0.00,3335,409,0.87,0.11
big_char_179_Z.png,Z,,78,2,0.97,0.03,43,37,0.54,0.46,29,51,0.36,0.64,78,2,0.97,0.03,54,26,0.68,0.33,42,38,0.53,0.47,22,58,0.28,0.72,49,31,0.61,0.39,67,13,0.84,0.16,43,37,0.54,0.46,80,0,1.00,0.00,80,0,1.00,0.00,56,24,0.70,0.30,39,41,0.49,0.51,42,38,0.53,0.47,48,32,0.60,0.40,850,430,0.61,0.31
big_char_1348_Y.png,Y,,37,17,0.69,0.31,54,0,1.00,0.00,20,34,0.37,0.63,49,5,0.91,0.09,40,14,0.74,0.26,44,10,0.81,0.19,10,44,0.19,0.81,43,11,0.80,0.20,54,0,1.00,0.00,54,0,1.00,0.00,41,13,0.76,0.24,29,25,0.54,0.46,32,22,0.59,0.41,30,24,0.56,0.44,28,26,0.52,0.48,25,29,0.46,0.54,590,274,0.68,0.32
big_char_538_A.png,A,A,232,2,0.99,0.01,232,2,0.99,0.01,163,71,0.70,0.30,234,0,1.00,0.00,233,1,1.00,0.00,172,62,0.74,0.26,141,93,0.60,0.40,234,0,1.00,0.00,233,1,1.00,0.00,175,59,0.75,0.25,160,74,0.68,0.32,234,0,1.00,0.00,234,0,1.00,0.00,230,4,0.98,0.02,231,3,0.99,0.01,234,0,1.00,0.00,3372,372,0.86,0.09
big_char_991_P.png,P,,62,1,0.98,0.02,30,33,0.48,0.52,26,37,0.41,0.59,47,16,0.75,0.25,32,31,0.51,0.49,23,40,0.37,0.63,30,33,0.48,0.52,40,23,0.63,0.37,12,51,0.19,0.81,63,0,1.00,0.00,63,0,1.00,0.00,63,0,1.00,0.00,17,46,0.27,0.73,63,0,1.00,0.00,63,0,1.00,0.00,63,0,1.00,0.00,697,311,0.66,0.29
big_char_525_S.png,S,S,61,2,0.97,0.03,43,20,0.68,0.32,27,36,0.43,0.57,33,30,0.52,0.48,31,32,0.49,0.51,26,37,0.41,0.59,54,9,0.86,0.14,63,0,1.00,0.00,63,0,1.00,0.00,62,1,0.98,0.02,32,31,0.51,0.49,63,0,1.00,0.00,46,17,0.73,0.27,33,30,0.52,0.48,30,33,0.48,0.52,63,0,1.00,0.00,730,278,0.68,0.26
big_char_555_Z.png,Z,Z,88,0,1.00,0.00,51,37,0.58,0.42,48,40,0.55,0.45,61,27,0.69,0.31,69,19,0.78,0.22,63,25,0.72,0.28,42,46,0.48,0.52,86,2,0.98,0.02,78,10,0.89,0.11,53,35,0.60,0.40,64,24,0.73,0.27,59,29,0.67,0.33,43,45,0.49,0.51,50,38,0.57,0.43,51,37,0.58,0.42,57,31,0.65,0.35,963,445,0.64,0.30
big_char_639_A.png,A,A,233,1,1.00,0.00,224,10,0.96,0.04,183,51,0.78,0.22,234,0,1.00,0.00,234,0,1.00,0.00,169,65,0.72,0.28,122,112,0.52,0.48,234,0,1.00,0.00,234,0,1.00,0.00,177,57,0.76,0.24,159,75,0.68,0.32,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3373,371,0.87,0.10
big_char_860_X.png,X,X,234,0,1.00,0.00,234,0,1.00,0.00,222,12,0.95,0.05,234,0,1.00,0.00,222,12,0.95,0.05,137,97,0.59,0.41,157,77,0.67,0.33,234,0,1.00,0.00,197,37,0.84,0.16,131,103,0.56,0.44,234,0,1.00,0.00,234,0,1.00,0.00,226,8,0.97,0.03,201,33,0.86,0.14,234,0,1.00,0.00,234,0,1.00,0.00,3365,379,0.88,0.10
big_char_1133_I.png,I,,10,0,1.00,0.00,2,8,0.20,0.80,3,7,0.30,0.70,10,0,1.00,0.00,10,0,1.00,0.00,5,5,0.50,0.50,3,7,0.30,0.70,10,0,1.00,0.00,10,0,1.00,0.00,9,1,0.90,0.10,6,4,0.60,0.40,10,0,1.00,0.00,10,0,1.00,0.00,10,0,1.00,0.00,10,0,1.00,0.00,10,0,1.00,0.00,128,32,0.64,0.16
big_char_1031_N.png,N,V,99,0,1.00,0.00,66,33,0.67,0.33,99,0,1.00,0.00,99,0,1.00,0.00,89,10,0.90,0.10,37,62,0.37,0.63,99,0,1.00,0.00,68,31,0.69,0.31,52,47,0.53,0.47,56,43,0.57,0.43,68,31,0.69,0.31,59,40,0.60,0.40,59,40,0.60,0.40,99,0,1.00,0.00,85,14,0.86,0.14,95,4,0.96,0.04,1229,355,0.75,0.22
big_char_144_M.png,M,A,78,10,0.89,0.11,34,54,0.39,0.61,88,0,1.00,0.00,86,2,0.98,0.02,53,35,0.60,0.40,48,40,0.55,0.45,46,42,0.52,0.48,39,49,0.44,0.56,48,40,0.55,0.45,56,32,0.64,0.36,76,12,0.86,0.14,52,36,0.59,0.41,80,8,0.91,0.09,80,8,0.91,0.09,88,0,1.00,0.00,60,28,0.68,0.32,1012,396,0.66,0.26
big_char_1305_G.png,G,,71,1,0.99,0.01,43,29,0.60,0.40,40,32,0.56,0.44,71,1,0.99,0.01,45,27,0.62,0.38,63,9,0.88,0.12,61,11,0.85,0.15,70,2,0.97,0.03,39,33,0.54,0.46,72,0,1.00,0.00,44,28,0.61,0.39,29,43,0.40,0.60,59,13,0.82,0.18,39,33,0.54,0.46,29,43,0.40,0.60,42,30,0.58,0.42,817,335,0.71,0.29
big_char_464_R.png,R,,56,14,0.80,0.20,34,36,0.49,0.51,32,38,0.46,0.54,59,11,0.84,0.16,23,47,0.33,0.67,36,34,0.51,0.49,33,37,0.47,0.53,61,9,0.87,0.13,17,53,0.24,0.76,25,45,0.36,0.64,46,24,0.66,0.34,69,1,0.99,0.01,57,13,0.81,0.19,70,0,1.00,0.00,58,12,0.83,0.17,33,37,0.47,0.53,709,411,0.57,0.33
big_char_1178_F.png,F,,52,4,0.93,0.07,24,32,0.43,0.57,28,28,0.50,0.50,31,25,0.55,0.45,18,38,0.32,0.68,34,22,0.61,0.39,47,9,0.84,0.16,50,6,0.89,0.11,16,40,0.29,0.71,41,15,0.73,0.27,37,19,0.66,0.34,41,15,0.73,0.27,18,38,0.32,0.68,56,0,1.00,0.00,56,0,1.00,0.00,56,0,1.00,0.00,605,291,0.61,0.30
big_char_505_V.png,V,,43,29,0.60,0.40,72,0,1.00,0.00,72,0,1.00,0.00,41,31,0.57,0.43,26,46,0.36,0.64,72,0,1.00,0.00,50,22,0.69,0.31,39,33,0.54,0.46,33,39,0.46,0.54,37,35,0.51,0.49,42,30,0.58,0.42,72,0,1.00,0.00,62,10,0.86,0.14,31,41,0.43,0.57,72,0,1.00,0.00,72,0,1.00,0.00,836,316,0.65,0.24
big_char_932_S.png,S,S,64,0,1.00,0.00,39,25,0.61,0.39,31,33,0.48,0.52,40,24,0.62,0.38,64,0,1.00,0.00,44,20,0.69,0.31,35,29,0.55,0.45,63,1,0.98,0.02,56,8,0.88,0.12,64,0,1.00,0.00,55,9,0.86,0.14,33,31,0.52,0.48,43,21,0.67,0.33,33,31,0.52,0.48,32,32,0.50,0.50,29,35,0.45,0.55,725,299,0.69,0.28
big_char_1015_O.png,O,,231,3,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,232,2,0.99,0.01,190,44,0.81,0.19,190,44,0.81,0.19,234,0,1.00,0.00,234,0,1.00,0.00,177,57,0.76,0.24,178,56,0.76,0.24,234,0,1.00,0.00,234,0,1.00,0.00,179,55,0.76,0.24,190,44,0.81,0.19,234,0,1.00,0.00,3439,305,0.88,0.08
big_char_326_K.png,K,,233,1,1.00,0.00,220,14,0.94,0.06,230,4,0.98,0.02,229,5,0.98,0.02,234,0,1.00,0.00,154,80,0.66,0.34,170,64,0.73,0.27,234,0,1.00,0.00,234,0,1.00,0.00,87,147,0.37,0.63,219,15,0.94,0.06,234,0,1.00,0.00,234,0,1.00,0.00,218,16,0.93,0.07,172,62,0.74,0.26,224,10,0.96,0.04,3326,418,0.86,0.11
big_char_1085_T.png,T,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,210,11,0.95,0.05,146,75,0.66,0.34,156,65,0.71,0.29,218,3,0.99,0.01,221,0,1.00,0.00,199,22,0.90,0.10,193,28,0.87,0.13,221,0,1.00,0.00,221,0,1.00,0.00,179,42,0.81,0.19,221,0,1.00,0.00,221,0,1.00,0.00,3290,246,0.86,0.06
big_char_224_L.png,L,,231,3,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,223,11,0.95,0.05,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,177,57,0.76,0.24,232,2,0.99,0.01,230,4,0.98,0.02,233,1,1.00,0.00,184,50,0.79,0.21,156,78,0.67,0.33,222,12,0.95,0.05,229,5,0.98,0.02,3520,224,0.91,0.06
big_char_202_X.png,X,X,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,190,44,0.81,0.19,204,30,0.87,0.13,234,0,1.00,0.00,232,2,0.99,0.01,110,124,0.47,0.53,227,7,0.97,0.03,234,0,1.00,0.00,226,8,0.97,0.03,219,15,0.94,0.06,228,6,0.97,0.03,234,0,1.00,0.00,3508,236,0.92,0.06
big_char_1096_I.png,I,,24,0,1.00,0.00,21,3,0.88,0.12,6,18,0.25,0.75,22,2,0.92,0.08,24,0,1.00,0.00,4,20,0.17,0.83,9,15,0.38,0.62,24,0,1.00,0.00,11,13,0.46,0.54,0,24,0.00,1.00,21,3,0.88,0.12,24,0,1.00,0.00,10,14,0.42,0.58,0,24,0.00,1.00,15,9,0.62,0.38,20,4,0.83,0.17,235,149,0.58,0.37
big_char_752_N.png,N,,96,0,1.00,0.00,61,35,0.64,0.36,96,0,1.00,0.00,86,10,0.90,0.10,77,19,0.80,0.20,17,79,0.18,0.82,96,0,1.00,0.00,60,36,0.62,0.38,47,49,0.49,0.51,46,50,0.48,0.52,69,27,0.72,0.28,58,38,0.60,0.40,69,27,0.72,0.28,96,0,1.00,0.00,60,36,0.62,0.38,94,2,0.98,0.02,1128,408,0.72,0.26
big_char_564_W.png,W,,65,23,0.74,0.26,88,0,1.00,0.00,70,18,0.80,0.20,69,19,0.78,0.22,54,34,0.61,0.39,88,0,1.00,0.00,46,42,0.52,0.48,56,32,0.64,0.36,44,44,0.50,0.50,84,4,0.95,0.05,24,64,0.27,0.73,49,39,0.56,0.44,65,23,0.74,0.26,38,50,0.43,0.57,62,26,0.70,0.30,49,39,0.56,0.44,951,457,0.63,0.30
big_char_877_A.png,A,,234,0,1.00,0.00,228,6,0.97,0.03,224,10,0.96,0.04,234,0,1.00,0.00,234,0,1.00,0.00,166,68,0.71,0.29,178,56,0.76,0.24,234,0,1.00,0.00,234,0,1.00,0.00,112,122,0.48,0.52,195,39,0.83,0.17,234,0,1.00,0.00,234,0,1.00,0.00,176,58,0.75,0.25,205,29,0.88,0.12,232,2,0.99,0.01,3354,390,0.86,0.10
big_char_62_Q.png,Q,,234,0,1.00,0.00,204,30,0.87,0.13,210,24,0.90,0.10,234,0,1.00,0.00,234,0,1.00,0.00,186,48,0.79,0.21,164,70,0.70,0.30,234,0,1.00,0.00,234,0,1.00,0.00,83,151,0.35,0.65,151,83,0.65,0.35,234,0,1.00,0.00,234,0,1.00,0.00,231,3,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,3335,409,0.85,0.10
big_char_1332_L.png,L,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,212,9,0.96,0.04,190,31,0.86,0.14,221,0,1.00,0.00,221,0,1.00,0.00,177,44,0.80,0.20,200,21,0.90,0.10,213,8,0.96,0.04,221,0,1.00,0.00,181,40,0.82,0.18,171,50,0.77,0.23,213,8,0.96,0.04,221,0,1.00,0.00,3325,211,0.90,0.06
big_char_897_D.png,D,S,17,3,0.85,0.15,13,7,0.65,0.35,2,18,0.10,0.90,9,11,0.45,0.55,20,0,1.00,0.00,20,0,1.00,0.00,19,1,0.95,0.05,8,12,0.40,0.60,20,0,1.00,0.00,20,0,1.00,0.00,20,0,1.00,0.00,16,4,0.80,0.20,20,0,1.00,0.00,19,1,0.95,0.05,10,10,0.50,0.50,3,17,0.15,0.85,236,84,0.66,0.23
big_char_103_X.png,X,X,234,0,1.00,0.00,232,2,0.99,0.01,213,21,0.91,0.09,234,0,1.00,0.00,234,0,1.00,0.00,144,90,0.62,0.38,168,66,0.72,0.28,234,0,1.00,0.00,234,0,1.00,0.00,157,77,0.67,0.33,205,29,0.88,0.12,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,211,23,0.90,0.10,234,0,1.00,0.00,3436,308,0.90,0.08
big_char_1098_G.png,G,G,52,11,0.83,0.17,29,34,0.46,0.54,31,32,0.49,0.51,58,5,0.92,0.08,26,37,0.41,0.59,63,0,1.00,0.00,46,17,0.73,0.27,36,27,0.57,0.43,40,23,0.63,0.37,39,24,0.62,0.38,49,14,0.78,0.22,16,47,0.25,0.75,63,0,1.00,0.00,61,2,0.97,0.03,55,8,0.87,0.13,31,32,0.49,0.51,695,313,0.62,0.28
big_char_584_S.png,S,E,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,234,0,1.00,0.00,166,68,0.71,0.29,187,47,0.80,0.20,234,0,1.00,0.00,226,8,0.97,0.03,205,29,0.88,0.12,192,42,0.82,0.18,234,0,1.00,0.00,234,0,1.00,0.00,188,46,0.80,0.20,233,1,1.00,0.00,232,2,0.99,0.01,3500,244,0.90,0.06
big_char_1205_T.png,T,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,201,20,0.91,0.09,136,85,0.62,0.38,148,73,0.67,0.33,221,0,1.00,0.00,221,0,1.00,0.00,173,48,0.78,0.22,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,199,22,0.90,0.10,221,0,1.00,0.00,221,0,1.00,0.00,3288,248,0.86,0.06
big_char_1295_X.png,X,,234,0,1.00,0.00,223,11,0.95,0.05,234,0,1.00,0.00,222,12,0.95,0.05,234,0,1.00,0.00,169,65,0.72,0.28,188,46,0.80,0.20,234,0,1.00,0.00,234,0,1.00,0.00,163,71,0.70,0.30,186,48,0.79,0.21,232,2,0.99,0.01,234,0,1.00,0.00,190,44,0.81,0.19,200,34,0.85,0.15,233,1,1.00,0.00,3410,334,0.88,0.09
big_char_884_X.png,X,,34,22,0.61,0.39,56,0,1.00,0.00,45,11,0.80,0.20,25,31,0.45,0.55,46,10,0.82,0.18,23,33,0.41,0.59,30,26,0.54,0.46,55,1,0.98,0.02,44,12,0.79,0.21,21,35,0.38,0.62,40,16,0.71,0.29,56,0,1.00,0.00,33,23,0.59,0.41,56,0,1.00,0.00,37,19,0.66,0.34,55,1,0.98,0.02,656,240,0.67,0.24
big_char_173_G.png,G,G,79,1,0.99,0.01,54,26,0.68,0.33,51,29,0.64,0.36,79,1,0.99,0.01,48,32,0.60,0.40,67,13,0.84,0.16,75,5,0.94,0.06,76,4,0.95,0.05,45,35,0.56,0.44,59,21,0.74,0.26,37,43,0.46,0.54,28,52,0.35,0.65,77,3,0.96,0.04,52,28,0.65,0.35,43,37,0.54,0.46,54,26,0.68,0.33,924,356,0.67,0.26
big_char_44_S.png,S,,70,0,1.00,0.00,41,29,0.59,0.41,33,37,0.47,0.53,44,26,0.63,0.37,70,0,1.00,0.00,55,15,0.79,0.21,43,27,0.61,0.39,70,0,1.00,0.00,70,0,1.00,0.00,70,0,1.00,0.00,56,14,0.80,0.20,55,15,0.79,0.21,33,37,0.47,0.53,30,40,0.43,0.57,31,39,0.44,0.56,60,10,0.86,0.14,831,289,0.72,0.25
big_char_1288_J.png,J,,212,9,0.96,0.04,204,17,0.92,0.08,204,17,0.92,0.08,204,17,0.92,0.08,221,0,1.00,0.00,152,69,0.69,0.31,166,55,0.75,0.25,221,0,1.00,0.00,215,6,0.97,0.03,169,52,0.76,0.24,220,1,1.00,0.00,221,0,1.00,0.00,198,23,0.90,0.10,143,78,0.65,0.35,215,6,0.97,0.03,221,0,1.00,0.00,3186,350,0.82,0.09
big_char_148_V.png,V,U,29,35,0.45,0.55,55,9,0.86,0.14,64,0,1.00,0.00,47,17,0.73,0.27,31,33,0.48,0.52,55,9,0.86,0.14,63,1,0.98,0.02,12,52,0.19,0.81,62,2,0.97,0.03,47,17,0.73,0.27,44,20,0.69,0.31,11,53,0.17,0.83,64,0,1.00,0.00,46,18,0.72,0.28,12,52,0.19,0.81,35,29,0.55,0.45,677,347,0.55,0.28
big_char_685_S.png,S,S,81,0,1.00,0.00,56,25,0.69,0.31,40,41,0.49,0.51,48,33,0.59,0.41,81,0,1.00,0.00,62,19,0.77,0.23,49,32,0.60,0.40,81,0,1.00,0.00,81,0,1.00,0.00,81,0,1.00,0.00,55,26,0.68,0.32,66,15,0.81,0.19,42,39,0.52,0.48,43,38,0.53,0.47,44,37,0.54,0.46,50,31,0.62,0.38,960,336,0.72,0.25
big_char_1268_X.png,X,F,221,0,1.00,0.00,221,0,1.00,0.00,217,4,0.98,0.02,221,0,1.00,0.00,221,0,1.00,0.00,153,68,0.69,0.31,176,45,0.80,0.20,221,0,1.00,0.00,221,0,1.00,0.00,123,98,0.56,0.44,212,9,0.96,0.04,221,0,1.00,0.00,221,0,1.00,0.00,205,16,0.93,0.07,217,4,0.98,0.02,221,0,1.00,0.00,3292,244,0.86,0.06
big_char_1006_D.png,D,,233,1,1.00,0.00,222,12,0.95,0.05,232,2,0.99,0.01,227,7,0.97,0.03,234,0,1.00,0.00,171,63,0.73,0.27,169,65,0.72,0.28,231,3,0.99,0.01,234,0,1.00,0.00,146,88,0.62,0.38,187,47,0.80,0.20,221,13,0.94,0.06,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,221,13,0.94,0.06,3430,314,0.87,0.08
big_char_1033_M.png,M,N,70,2,0.97,0.03,29,43,0.40,0.60,61,11,0.85,0.15,72,0,1.00,0.00,43,29,0.60,0.40,63,9,0.88,0.12,18,54,0.25,0.75,29,43,0.40,0.60,30,42,0.42,0.58,67,5,0.93,0.07,36,36,0.50,0.50,32,40,0.44,0.56,35,37,0.49,0.51,68,4,0.94,0.06,59,13,0.82,0.18,52,20,0.72,0.28,764,388,0.63,0.32
big_char_1019_T.png,T,,215,6,0.97,0.03,217,4,0.98,0.02,221,0,1.00,0.00,217,4,0.98,0.02,204,17,0.92,0.08,140,81,0.63,0.37,137,84,0.62,0.38,204,17,0.92,0.08,221,0,1.00,0.00,171,50,0.77,0.23,219,2,0.99,0.01,221,0,1.00,0.00,221,0,1.00,0.00,209,12,0.95,0.05,221,0,1.00,0.00,221,0,1.00,0.00,3259,277,0.85,0.07
big_char_421_D.png,D,,50,6,0.89,0.11,16,40,0.29,0.71,44,12,0.79,0.21,56,0,1.00,0.00,38,18,0.68,0.32,46,10,0.82,0.18,32,24,0.57,0.43,29,27,0.52,0.48,25,31,0.45,0.55,56,0,1.00,0.00,55,1,0.98,0.02,18,38,0.32,0.68,15,41,0.27,0.73,23,33,0.41,0.59,24,32,0.43,0.57,42,14,0.75,0.25,569,327,0.56,0.32
big_char_1395_J.png,J,,220,1,1.00,0.00,203,18,0.92,0.08,209,12,0.95,0.05,205,16,0.93,0.07,221,0,1.00,0.00,142,79,0.64,0.36,192,29,0.87,0.13,221,0,1.00,0.00,182,39,0.82,0.18,170,51,0.77,0.23,221,0,1.00,0.00,221,0,1.00,0.00,216,5,0.98,0.02,190,31,0.86,0.14,221,0,1.00,0.00,221,0,1.00,0.00,3255,281,0.83,0.07
